green_red_vector_pow_2,green_red_vector_pow_4,green_red_vector_pow_6,green_red_vector_pow_8
295.4196875,87272.79176259766,25782100.869759172,7616540182.037733
0.0,0.0,0.0,0.0
298.65046875,89192.10248459472,26637263.215822257,7955231145.622449
304.07281250000005,92460.27530166018,28114655.9555001,8548902508.858791
314.21343749999994,98730.08430556639,31022319.174316812,9747629546.984245
311.52625000000006,97048.60443906253,30233187.808634505,9418431623.569626
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
309.76156249999997,95952.2256024414,29722311.327964753,9206829598.061811
310.2046875,96226.94814697263,29850050.379010346,9259625549.680159
302.77781250000004,91674.40374228518,27756975.427330926,8404196301.503511
302.11984375000003,91276.39998752442,27576411.70229338,8331381194.6825485
297.1518750000001,88299.23681601566,26238283.780948088,7796755222.290815
291.1421875,84763.77334228515,24678310.39162708,7184897271.222289
290.50390625000006,84392.51954650882,24516356.586540293,7122097355.407872
289.23640625,83657.69870041504,24196852.127253342,6998610551.849424
284.98859375,81218.49856760254,23146345.693267435,6596444509.575655
275.15531250000004,75710.44599697267,20832131.427811395,5732071633.060516
273.493125,74798.48942226564,20456872.61737488,5594814019.852785
274.11703124999997,75140.14682131345,20597193.97434756,5646041664.328542
276.6042187500001,76509.8938302979,21162959.409575,5853763853.923455
286.31265625,81974.93712893066,23470461.995310884,6719890317.292134
293.9170312500001,86387.22125881352,25390675.610327363,7462751996.819202
292.19734375,85379.28769455569,24947601.075616237,7289622767.229708
304.75140625000006,92873.41961135255,28303305.229806025,8625472070.306366
288.7384375000001,83369.88528994146,24072090.41317194,6950537773.257997
264.35265624999994,69882.32686643064,18473578.732071675,4883539608.266653
276.60640625,76511.10397854005,21163461.50972404,5853949032.014966
279.11640625,77905.96823791503,21744833.879993487,6069339887.087027
278.0725000000001,77324.31525625005,21501765.654093597,5979049729.847943
273.9115625000001,75027.54407119146,20550911.827077672,5629132369.354577
270.87234374999997,73371.82660861815,19874398.63869501,5383424939.885126
276.18703124999996,76279.27623068847,21067346.84805254,5818527982.277675
274.3209375,75251.97675087892,20643192.81102931,5662860004.914821
275.5621875000001,75934.51917978522,20924682.211942326,5766051203.065167
0.0,0.0,0.0,0.0
277.43984374999997,76972.8669000244,21355340.165732313,5924822238.808871
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
289.0015625,83521.90312744142,24137960.506804205,6975908302.029707
288.576875,83276.61278476559,24031704.6780127,6934994236.903785
286.89468750000003,82308.56171572268,23613889.092006728,6774699331.71093
289.22796875000006,83652.817907251,24194734.603527837,6997793943.823693
295.00718750000004,87029.24067666018,25674251.52228212,7574088732.7560425
0.0,0.0,0.0,0.0
303.22468749999996,91945.21110947264,27880057.90579137,8453921845.965491
303.636875,92195.35185976562,27993908.528224673,8499982904.545988
304.5046875000001,92723.10470947273,28234620.02358778,8597574146.963842
0.0,0.0,0.0,0.0
299.31281249999995,89588.15972666015,26814884.054485876,8026038363.20957
299.29406249999994,89576.93584775386,26809845.03617613,8024027435.872612
301.8946875000001,91140.4023407227,27514803.283276755,8306572938.828813
307.7892187500001,94734.2031787354,29158166.385286745,8974569251.909922
306.68937500000004,94058.37273789065,28846703.548500728,8846977482.099972
306.03171875000004,93655.41288107913,28661526.97423754,8771336361.925402
308.22578124999995,95003.13222717284,29282414.651917398,9025595132.973686
306.26062499999995,93795.57042539059,28725890.02071163,8797609031.424406
306.2540625,93791.55079775388,28724043.45998724,8796855001.047647
306.03265625,93655.98669143068,28661790.38089318,8771443843.14544
306.7484375,94094.60390869142,28863372.72617249,8853794484.733528
311.9665625,97323.13611806642,30361564.22647278,9471792823.855686
309.9823437500001,96089.05343674323,29785909.993040666,9233106190.369295
307.34921875000003,94463.54226623537,29033295.915885046,8923360817.484835
307.34609374999997,94461.62134338377,29032410.329180628,8922997906.820816
0.0,0.0,0.0,0.0
308.66296875,95272.82827756347,29407194.01736169,9076911808.006098
309.34406249999995,95693.74900400387,29602293.07275388,9157293598.441292
303.6571874999999,92207.6875204101,27999527.058326572,8502257637.861592
297.78421875000004,88675.44093654786,26406146.901601676,7863333825.291189
297.78296875,88674.6964775635,26405814.370094027,7863201795.388011
299.72468749999996,89834.88829697264,26925733.821407527,8070307155.329551
298.21203125,88930.41558225096,26520119.87068971,7908618815.631865
0.0,0.0,0.0,0.0
295.8528125000001,87528.8866641602,25895667.29458555,7661306000.667402
294.5571875,86763.93670791016,25556941.173110027,7527980713.054241
293.69656249999997,86257.67082431639,25333581.410358265,7440385776.036124
295.4121875,87268.36052353519,25780137.281796176,7615766748.4657135
297.13312499999995,88288.0939722656,26233317.26227294,7794787537.255602
296.27718749999997,87780.17183291014,26007262.42892134,7705358567.015232
293.48296875,86132.25294631349,25278349.299810015,7418764997.607727
293.91578124999995,86386.48646779783,25390351.65962535,7462625044.2510195
290.7065625,84510.30548056641,24567700.402080372,7141991732.418653
291.35015624999994,84884.91354689938,24731232.82515687,7205448547.864582
291.34328125,84880.9075295166,24729482.115127195,7204768463.034348
0.0,0.0,0.0,0.0
289.63984375,83891.23908752442,24298245.381304465,7037739995.640184
290.06578125,84138.15745217286,24405600.37430003,7079229539.4466305
284.3818750000001,80873.05082851568,22998829.8315836,6540450350.31168
278.8915625000001,77780.50363369145,21692326.19043714,6049806745.510689
274.95046875,75597.76026584474,20785639.621544138,5715021357.212133
272.04609375,74009.0771246338,20133880.333799105,5477343496.839993
271.22140625000003,73561.05120822754,19951331.753923737,5411228254.859475
272.05171874999996,74012.1376748291,20135129.262798883,5477796523.197857
271.8393750000001,73896.64580039066,20088018.008974575,5460714260.548393
269.99921874999995,72899.57812561032,19682829.141119372,5314348490.891962
269.58203125000006,72674.471572876,19591731.6666363,5281578818.396762
0.0,0.0,0.0,0.0
268.14468750000003,71901.57343447268,19280024.93934498,5169836262.352866
267.52921875000004,71571.88288498537,19147569.91268664,5122534419.702064
268.146875,71902.74657226562,19280496.79726999,5170004964.635456
267.94265624999997,71793.26703830567,19236478.67110919,5154273192.033466
269.98734375,72893.16578518065,19680232.207869306,5313413618.185831
267.53390625000003,71574.39099338381,19148576.409924794,5122893446.073783
263.66312500000004,69518.24348476564,18329397.3217042,4832786177.207161
263.45578125,69408.94867404785,18286188.798662424,4817602156.036608
0.0,0.0,0.0,0.0
260.8265625000001,68030.49570556644,17744160.34005391,4628148345.945093
261.4295312499999,68345.39980959469,17867505.835316177,4671093675.133347
262.04156249999994,68665.78047744138,17993288.406590734,4714989408.576171
259.01390625,67088.20363088379,17376777.685730644,4500827066.418929
256.8059375,65949.28953525393,16936169.12655983,4349308790.204754
257.6056250000001,66360.65803164066,17094878.787652064,4403736934.392354
257.4032812500001,66256.44919826662,17054627.427607764,4389917060.362487
258.61328125000006,66880.82923889162,17296270.702190705,4473045319.68178
258.8096875,66982.45434384764,17335708.076714225,4486649189.925634
258.0193749999999,66573.99787539059,17177381.323059604,4432097193.112511
259.41453125,67295.89902365721,17457534.10026937,4528738025.402268
257.80703124999997,66464.46536193845,17135006.498579804,4417525155.848316
253.02796874999996,64023.152969750954,16199648.348906612,4098964116.188131
249.45078125000003,62225.69226623536,15522247.549634496,3872036778.0122232
253.6328125,64329.603576660156,16316098.282158375,4138297896.3302474
257.00671875,66052.4534826416,16975924.33496073,4362926611.076533
256.23046875000006,65654.05311584476,16822568.805210304,4310454690.538164
263.265625,69308.78930664064,18246621.734806065,4803708275.152303
264.27234375,69839.87167111816,18456746.573725626,4877607675.038253
263.45703125000006,69409.60731506349,18286449.083454914,4817693587.631315
261.4351562499999,68348.34092346187,17868659.18875352,4671495706.989774
259.81828125000004,67505.53927170412,17539173.188428544,4556997832.363587
259.8145312500001,67503.59064865725,17538413.76207277,4556734750.461488
265.69625,70594.49726406252,18756693.193696674,4983583043.96573
267.7353124999999,71682.19755947261,19191855.56427213,5138337446.955261
0.0,0.0,0.0,0.0
261.47109375,68367.13286682128,17876029.007239334,4674064856.429596
256.21015625,65643.64416564943,16818568.328500442,4309088019.3464
253.2309375,64125.90770712892,16238663.726714732,4112132039.263216
0.0,0.0,0.0,0.0
260.47156249999995,67845.43487119139,17671806.429391205,4603003032.861073
249.48140625,62240.972064477544,15527965.237012824,3873938603.5310736
246.30921875,60668.231241235364,14943144.639973026,3680634281.9400063
0.0,0.0,0.0,0.0
240.48828125,57834.6134185791,13908546.777792275,3344842509.2764897
234.86874999999998,55163.32972656249,12956142.298715575,3042992946.5214534
0.0,0.0,0.0,0.0
228.434375,52182.26368164062,11920222.790200774,2722988642.94027
224.6309375,50459.058082128904,11334665.522355568,2546116542.5356584
226.31578125,51218.83284279785,11591630.169530954,2623368837.7784677
220.37484375,48565.071757836915,10702520.100340849,2358566194.843849
220.75171875,48731.32133107911,10757522.940794252,2374741678.672886
0.0,0.0,0.0,0.0
225.75281250000003,50964.33235166017,11505341.365572024,2597363172.050475
222.57734374999998,49540.67395080565,11026631.61555514,2454278375.500034
225.76343749999998,50969.1297118164,11506965.930123055,2597852183.5799656
226.880625,51474.81800039063,11678638.879689878,2649656888.1733394
0.0,0.0,0.0,0.0
225.75281250000003,50964.33235166017,11505341.365572024,2597363172.050475
225.56453125,50879.35775803222,11476578.48299159,2588709045.869834
0.0,0.0,0.0,0.0
227.45578125000003,51736.132424047864,11767682.419365264,2676627398.1986165
0.0,0.0,0.0,0.0
226.8796875,51474.39260009765,11678494.107362468,2649613093.548988
225.94046874999998,51049.095418969715,11534056.548225494,2606010143.0950747
226.1278125,51133.78758603516,11562771.531669788,2614664232.8937635
0.0,0.0,0.0,0.0
228.01281250000002,51989.84266416016,11854350.247287653,2702943740.244128
237.07328125,56203.740682641605,13324405.22215796,3158860466.721623
237.2109375,56269.0288696289,13347629.090379236,3166203609.9311304
230.29468749999998,53035.64309072265,12213826.851939507,2812779438.0465174
227.82359375000004,51903.58986916505,11824862.372519277,2693982641.3064933
0.0,0.0,0.0,0.0
226.5034375,51303.807199316405,11620488.687482413,2632080633.1446295
225.75125000000006,50963.62687656252,11505102.471917588,2597291264.413486
222.23421874999997,49388.04798342284,10975714.259183487,2439179283.612877
0.0,0.0,0.0,0.0
227.09890625000003,51573.913219946306,11712379.283282222,2659868524.818552
227.25875000000002,51646.53945156251,11737127.997587783,2667365037.3218026
227.07015625000003,51560.855859399424,11707931.596377555,2658521856.9537635
226.31609375,51218.97429025878,11591678.187253045,2623383327.34619
226.8796875,51474.39260009765,11678494.107362468,2649613093.548988
230.29125,53034.0598265625,12213279.930033863,2812611501.687411
228.76718749999998,52334.426076660144,11972399.4629842,2738892152.7734056
229.71328125,52768.19158264161,12121554.434077235,2784482042.9023685
228.3940625,52163.84778525391,11913913.111305766,2721067015.763139
226.8796875,51474.39260009765,11678494.107362468,2649613093.548988
227.25718750000001,51645.82927041016,11736885.906098591,2667291681.0283546
228.95578125,52420.749767797846,12002033.71679691,2747935006.2180777
225.94265625,51050.083913305665,11534391.561157677,2606111067.55555
226.31578125,51218.83284279785,11591630.169530954,2623368837.7784677
225.75156249999998,50963.7679711914,11505150.250383914,2597305645.8214345
225.376875,50794.73578476563,11447958.817621151,2580105183.4441504
222.21890625,49381.24229494629,10973445.652049204,2438507090.592192
219.97109375000002,48387.28208557129,10643803.3639529,2341329067.6286488
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
218.50703124999998,47745.32270568847,10432688.720493205,2279615840.270331
215.90859375,46616.52085510254,10064907.463342737,2173100016.63421
216.82656250000002,47013.75820556641,10193831.581919134,2210293460.611463
217.38140625,47254.67578322754,10272287.873645823,2233004383.3779516
217.56468750000002,47334.39324697267,10298292.474779721,2240544784.059052
216.82843750000004,47014.57130869142,10194096.036595892,2210369915.34003
217.02140625,47098.290770727544,10221337.295034688,2218248993.523999
215.54140624999997,46458.097808227525,10013643.733285403,2158354851.958835
216.45843750000003,46854.255164941416,10141998.863229524,2195321227.0614395
0.0,0.0,0.0,0.0
215.90796874999998,46616.250969750974,10064820.05761915,2173074854.4748087
214.80921874999999,46143.00045998535,9911941.879590342,2129176491.450208
0.0,0.0,0.0,0.0
214.45734374999998,45991.952288305656,9863311.921626763,2115259675.2897837
217.37984375000002,47253.99646877443,10272066.368945237,2232940182.270946
218.11890624999998,47575.857263696285,10377193.950263552,2263462194.3756027
219.0415625,47979.2061024414,10509440.272188298,2302004218.22055
221.6440625,49126.090441503904,10888506.260197345,2413372762.0668216
222.7578125,49621.04302978516,11053474.999283316,2462247911.3637905
0.0,0.0,0.0,0.0
221.08515625,48878.64631408692,10806343.157638391,2389122065.4976025
222.57046875000003,49537.61355959474,11025609.87071536,2453975157.1797447
221.45390624999996,49041.83259338378,10860505.397463404,2405101344.1174793
218.48890624999996,47737.40215432127,10430092.783914048,2278859564.4433975
217.5646875,47334.39324697265,10298292.474779714,2240544784.0590496
212.09281249999998,44983.36111416015,9540647.57440536,2023502777.1269357
209.5278125,43901.90421103516,9198669.953922734,1927377193.3549063
210.09328125,44139.186826391604,9273346.592063386,1948267813.695102
205.74640624999998,42331.58368479003,8709571.214016682,1791962977.2623816
206.2821875,42552.34087978515,8777789.959927754,1810701714.3494344
206.28343749999996,42552.85658681639,8777949.532173,1810745603.6981633
205.21093749999997,42111.5288696289,8641746.318894861,1773380863.7375884
204.31453125,41744.42767990722,8528993.173719767,1742597242.323004
203.4215625,41380.33208994141,8417651.810504772,1712331883.8738346
203.0703125,41237.55181884766,8374122.534588339,1700535680.012146
201.2871875,40516.531851660155,8155458.74367484,1641589353.286592
0.0,0.0,0.0,0.0
199.52593749999997,39810.5997352539,7943247.234613785,1584883851.2805974
198.81718749999996,39528.274045410144,7858900.272437692,1562484449.0090454
198.11468749999997,39249.429403222646,7775888.440772766,1540517708.4785585
196.35093750000001,38553.69065712891,7570053.304612253,1486387063.285589
198.10968750000004,39247.44828134767,7775299.7141902,1540362196.59706
197.93359375000006,39177.70753479006,7754584.447247451,1534892767.6815457
194.9615625,38010.01085244141,7410491.1064339345,1444760925.002714
193.38734374999996,37398.66472268065,7232428.43051604,1398660123.039478
194.77734375,37938.213638305664,7389504.479089201,1439308054.065722
195.82609374999998,38347.85899338379,7509511.430350154,1470558289.3764458
197.0521875,38829.56459853515,7651450.643813911,1507735086.9118145
200.9346875,40374.74864072265,8112687.501014656,1630120327.8015358
201.81953125,40731.12319396973,8220336.190292975,1659024396.6423392
201.6428125,40659.82383291015,8198761.233422533,1653221274.1232884
201.99593750000005,40802.35876650392,8241910.711251305,1664832480.9104996
201.9959375,40802.3587665039,8241910.711251299,1664832480.910498
201.99593750000005,40802.35876650392,8241910.711251305,1664832480.9104996
205.2184375,42114.6070899414,8642693.862924196,1773640130.3401425
212.99234375000003,45365.738496118174,9662554.968237812,2058050229.2981787
214.44109375,45984.98268869629,9861069.983838849,2114618632.8796976
213.34453125,45515.88901428223,9710566.006179066,2071696152.7604573
212.43156249999998,45127.1687461914,9586434.967954604,2036461359.0472336
217.96218749999997,47507.51517978514,10354841.931275425,2256963998.557516
231.9284375,53790.80012119141,12475616.223982735,2893450177.677966
236.20265625000002,55791.69481955567,13178146.513068415,3112713210.838435
234.1184375,54811.442777441414,12832369.340175243,3004294259.344734
228.20234375,52076.30969299317,11883935.925791886,2711942031.240535
226.5078125,51305.789123535156,11621162.06295824,2632283997.5886583
0.0,0.0,0.0,0.0
226.12718750000005,51133.50492666017,11562675.65608306,2614635326.08478
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
227.2703125,51651.79494384766,11738919.578074176,2667907920.921286
224.81796875,50543.119072875976,11363001.36425336,2554606885.614919
225.18796874999998,50709.62126975097,11419196.609817017,2571465689.32158
225.56421875,50879.21678029786,11476530.783659779,2588694700.176543
227.45109375000004,51734.0000480713,11766954.894996371,2676406760.973841
228.3940625,52163.84778525391,11913913.111305766,2721067015.763139
228.20109375,52075.73918869629,11883740.64070023,2711882612.0491185
226.896875,51482.19188476562,11681148.45680368,2650416081.259827
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
223.88218750000004,50123.23387978517,11221699.245580418,2512338574.567644
220.16718749999998,48473.59045166015,10672294.07776887,2349688971.275278
221.64031249999996,49124.42812509765,10887953.60103043,2413209438.6178846
225.19078125,50710.887959985346,11419624.477590319,2571594157.690187
227.26906249999996,51651.2267696289,11738725.884908462,2667849226.8076286
227.82734374999998,51905.29856018066,11825446.297516659,2694160018.6214924
229.34015625,52596.90726877442,12062582.931287488,2766434654.2400556
228.02031250000002,51993.26291259766,11855520.057225179,2703299388.298503
222.77031250000005,49626.612131347676,11055335.892816614,2462800631.6352243
221.45328124999995,49041.55577639158,10860413.444286805,2405074192.9689264
229.91343749999996,52860.188743066385,12153267.700817196,2794199553.9526024
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
228.95609375000004,52420.89286525881,12002082.861316903,2747950008.790941
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
228.20015625000002,52075.31131252443,11883594.178285468,2711838048.2963347
229.52531249999998,52681.86907822265,12091822.463263141,2775379329.5749917
229.1465625,52508.1471055664,12032061.412484864,2757105512.459801
228.57703125,52247.459215063485,11942569.117734667,2729796994.4297223
228.38843749999998,52161.2783836914,11913032.868053805,2720798962.620952
225.94390625,51050.648771508786,11534583.000031458,2606168739.9919515
222.39593750000003,49459.95301650392,10999692.619811343,2446286952.394775
219.411875,48141.570891015625,10562832.334643159,2317610847.854683
214.301875,45925.29362851562,9841876.53451645,2109132594.8653774
209.8940625,44055.517472753905,9246991.53789605,1940888619.7921245
212.43375000000003,45128.09813906251,9586731.118049072,2036545241.648857
213.1609375,45437.5852758789,9685518.275142541,2064574155.7027667
213.160625,45437.452050390624,9685475.677468797,2064562048.8315473
211.7046875,44818.87470947266,9488365.864470562,2008731530.2234075
212.06718750000002,44972.49201416016,9537189.896309156,2022525037.9636996
0.0,0.0,0.0,0.0
215.91328125,46618.54502014161,10065563.022399623,2173288739.79497
216.45968749999997,46854.79631259764,10142174.567701036,2195371937.495013
217.37953125,47253.86060646974,10272022.068387235,2232927342.2156725
218.67343749999998,47818.0722680664,10456542.2374815,2286568035.4340205
219.59921875000003,48223.81687561036,10589912.511027103,2325536514.052403
223.88718749999998,50125.472726660155,11222451.110879898,2512563016.071151
226.70203124999998,51393.81097287597,11651081.341229519,2641323806.3157063
225.75437499999998,50965.03783164062,11505580.262533383,2597435081.1805596
0.0,0.0,0.0,0.0
225.37593750000002,50794.31320400391,11447815.958021011,2580062253.8664465
0.0,0.0,0.0,0.0
229.1803125,52523.615637597664,12037378.64545452,2758730199.646094
240.08953125,57642.98301584472,13839476.77212587,3322713490.964963
241.04843750000003,58104.34922119142,14005962.591722535,3376115398.418168
233.3453125,54450.03486572266,12705660.401377948,2964806296.8784127
228.20421875,52077.16545529786,11884228.857440736,2712031161.858468
226.31671875000004,51219.25718576661,11591774.223095061,2623412306.661705
224.629375,50458.35611289064,11334428.997166054,2546045701.615288
0.0,0.0,0.0,0.0
223.50343750000002,49953.78657431641,11164843.015501067,2495380793.1123543
224.07328124999998,50208.83537014159,11250458.489128685,2520927149.2259817
227.07078124999998,51561.13969748535,11708028.273248386,2658551126.9035993
226.31953124999995,51220.53022521971,11592206.39094818,2623542716.5526457
223.69296875,50038.54426818849,11193270.51927938,2503855912.479459
222.19765624999997,49371.798442993146,10970297.898880474,2437574481.4955406
221.08203125,48877.26454162598,10805884.926806273,2388986989.0720882
0.0,0.0,0.0,0.0
213.89968749999997,45753.076312597645,9786568.725428287,2093343992.0663838
0.0,0.0,0.0,0.0
211.52265625,44741.83410705567,9463911.595821263,2001831719.2632904
211.70499999999998,44819.007024999984,9488407.882227622,2008743390.7069983
0.0,0.0,0.0,0.0
213.70921874999996,45671.63017873534,9760448.40453645,2085897803.1831684
216.09843750000002,46698.53468994141,10091480.380035887,2180753142.187661
220.16406249999994,48472.214416503884,10671839.644308561,2349555570.439527
222.20140624999996,49373.464939477526,10970853.340986976,2437739040.1298165
0.0,0.0,0.0,0.0
223.32515624999996,49874.12541408689,11138146.850933049,2487428385.820068
224.63218749999996,50459.61966103514,11334854.74487633,2546173216.336324
223.69453125,50039.24331115723,11193505.076594016,2503925871.1531935
225.56546875,50879.780692407236,11476721.581780037,2588752083.307456
227.636875,51818.54685976563,11795812.07419811,2685161798.6577263
226.69234375,51389.41871486817,11649587.772423577,2640872355.852042
0.0,0.0,0.0,0.0
226.5034375,51303.807199316405,11620488.687482413,2632080633.1446295
226.50312500000004,51303.66563476564,11620440.590229528,2632066107.5638328
228.20203125000003,52076.16706662599,11883887.104318406,2711927176.3511415
227.6334375,51816.98186806642,11795277.703503132,2684999609.915524
224.2578125,50291.566467285156,11278276.683151722,2529241657.733361
221.643125,49125.67485976562,10888368.093652388,2413331930.4274077
220.155625,48468.49921914062,10670612.738401914,2349195416.555835
219.7834375,48304.7593993164,10616586.068392193,2333349780.6258464
0.0,0.0,0.0,0.0
221.82984374999998,49208.4795781494,10915909.335995948,2421474462.393147
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
225.7553125,50965.46112197266,11505723.602297539,2597478227.3753066
224.43828124999996,50372.54209045409,11305526.768974796,2537392996.6545687
223.8771875,50120.99508291015,11220947.413863253,2512114148.1011033
222.94359374999996,49703.84599416503,11081154.04913569,2470472306.611675
222.38437499999998,49454.81024414061,10997977.066886805,2445778256.283955
221.08171874999996,48877.12636545409,10805839.10443553,2388973481.744567
219.78531249999997,48305.58359072264,10616857.784981847,2333429406.0402923
0.0,0.0,0.0,0.0
220.70859374999998,48712.283355102525,10751219.55765621,2372886549.667799
0.0,0.0,0.0,0.0
222.759375,49621.739150390626,11053707.599554047,2462316996.3094096
222.38343749999996,49454.39327431639,10997837.975819357,2445737014.13075
220.8953125,48794.739084472654,10778529.138420552,2380926562.3217635
227.45953125,51737.83835646972,11768264.460450873,2676803917.8001895
228.38937499999997,52161.706612890615,11913179.572251452,2720843636.769276
0.0,0.0,0.0,0.0
225.56609375,50880.062649633786,11476816.981633168,2588780775.2306595
225.37781249999998,50795.15836728515,11448101.678409798,2580148113.5575786
0.0,0.0,0.0,0.0
225.3765625,50794.594924316414,11447911.197622381,2580090873.5253906
225.56953125,50881.61342834473,11477341.690275427,2588938585.071511
224.44140625,50373.944839477546,11305999.018132271,2537534318.6907263
221.82703124999998,49207.23179318847,10915494.144713612,2421351660.748578
221.2671875,48959.16826416015,10833057.464149974,2397000157.1183467
220.89843749999997,48796.1196899414,10778986.595571037,2381061296.7950864
219.04093749999996,47978.93230087889,10509350.311433543,2301977944.73232
217.74828124999996,47414.31398732909,10324385.377388744,2248117170.889031
215.92796874999996,46624.88768850097,10067617.291774895,2173880151.965329
213.71109375000003,45672.431591821296,9760705.309710184,2085971007.509596
214.62343750000005,46063.21992431642,9886246.602475284,2121820229.7959416
215.54328125000004,46458.906092016616,10013905.062358877,2158429955.2668185
0.0,0.0,0.0,0.0
217.01140625000002,47093.950442602545,10219924.411416989,2217840168.290304
215.54265625000002,46458.636663305675,10013817.952162543,2158404920.61305
199.625625,39850.39015664063,7955159.041513233,1588053595.6364803
198.64078124999997,39458.159975610346,7837999.724242719,1556946388.6608582
199.87656249999998,39950.6402368164,7985196.640209047,1596053655.3315337
197.06031250000004,38832.76676259767,7652397.15347711,1507983774.4383101
201.83578125000005,40737.682592797864,8222321.992431885,1659558783.0315464
205.75328125000004,42334.41274514161,8710444.332104709,1792202502.476009
207.363125,42999.46560976562,8916503.562171029,1848954042.7254162
208.44656249999997,43449.969418066394,9056996.765926065,1887899842.430905
0.0,0.0,0.0,0.0
210.07109375000002,44129.8644293213,9270408.887706745,1947444934.5502772
211.88765624999996,44896.378871118155,9512988.493113246,2015684835.7389846
210.79765624999996,44435.65188049315,9366931.27034886,1974527158.0443745
212.99234375000003,45365.738496118174,9662554.968237812,2058050229.2981787
216.0925,46695.96855625,10090648.585241454,2180513479.406289
220.9021875,48797.77644228515,10779535.561236756,2381222985.7112393
223.50343750000002,49953.78657431641,11164843.015501067,2495380793.1123543
225.19140624999997,50711.169448852525,11419719.560769137,2571622706.870234
228.20609374999998,52078.02122463378,11884521.793903265,2712120294.6734066
231.61828124999997,53647.02820920409,12425632.467986114,2878003635.679139
0.0,0.0,0.0,0.0
230.2890625,53033.05230712891,12212931.89732218,2812504637.010671
228.7734375,52337.285705566406,11973380.760282038,2739191475.0260854
228.76718749999998,52334.426076660144,11972399.4629842,2738892152.7734056
230.48046875,53121.24647521972,12243409.788192926,2821866827.0810437
233.13828124999998,54353.45818420409,12671871.821059087,2954298416.5820227
232.9465625,54264.100980566414,12640635.790575825,2944592655.2291083
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
233.71406249999998,54622.2630102539,12765990.991069917,2983591616.3613515
231.61203125,53644.133019750974,12424626.613349717,2877693007.4407363
230.85328125,53293.2374638916,12302918.736974804,2840169159.382739
231.23328125,53468.8303576416,12363773.088197079,2858915819.814256
229.72640625,52774.22172854004,12123632.300338168,2785118479.0531077
225.384375,50798.116494140624,11449101.737209076,2580448639.352282
231.70328124999997,53686.410542016594,12439317.481119836,2882230676.8859506
232.38078125,54000.82749436036,12548754.48128594,2916089370.0756655
231.61140624999996,53643.84350510252,12424526.030871723,2877661945.99993
232.37390625,53997.63230588379,12547640.74716941,2915744294.6414247
232.5634375,54085.7524618164,12578368.512294108,2925268619.360879
231.99703125,53822.62250881347,12486688.63613415,2896874693.726234
228.3940625,52163.84778525391,11913913.111305766,2721067015.763139
226.880625,51474.81800039063,11678638.879689878,2649656888.1733394
0.0,0.0,0.0,0.0
231.04156250000003,53380.20360244141,12333045.646876194,2849446136.638099
0.0,0.0,0.0,0.0
231.04468750000004,53381.64762197267,12333546.093053795,2849600302.8364606
230.09203124999996,52942.342844750965,12181611.20428265,2802891665.8911533
232.39453124999997,54007.21815490721,12550982.147226151,2916779612.8317394
229.14468750000003,52507.28780947267,12031766.056574175,2757015273.106797
230.47765625,53119.950030493164,12242961.58314518,2821729091.2420907
233.52640625,54534.58241604004,12735265.047962273,2974020679.2918634
0.0,0.0,0.0,0.0
231.99140625,53820.01257385254,12485780.401400734,2896593753.4496455
230.09796874999998,52945.07522287597,12182554.264099713,2803180990.3559947
227.44796875,51732.57848850097,11766469.89540949,2676259677.068914
226.69296875,51389.70208068848,11649684.127849324,2640901479.941918
229.14937500000002,52509.43606289064,12032504.455413854,2757240875.6428003
227.44546875000003,51731.44125490724,11766081.905335465,2676142014.3099184
226.69171874999998,51389.1353498291,11649491.41752914,2640843232.0030546
0.0,0.0,0.0,0.0
226.12718750000005,51133.50492666017,11562675.65608306,2614635326.08478
225.18953125000004,50710.32498459474,11419434.312816055,2571537060.043214
0.0,0.0,0.0,0.0
219.82187499999998,48321.65672851561,10622157.185168667,2334982508.9884987
214.80609375000003,46141.65791213379,9911509.295254242,2129052594.8803794
214.2571875,45906.142395410156,9835720.958615093,2107373909.6276736
215.17453125,46300.07889865722,9962597.773856584,2143697306.021884
214.44609374999996,45987.12712463378,9861759.774662381,2114815861.1772275
213.70984374999998,45671.8973156494,9760534.039093478,2085922204.4112234
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
218.48765625,47736.85593361816,10429913.769680137,2278807414.4270153
218.11796875,47575.448291625966,10377060.143740112,2263423280.149176
219.22546875,48059.806148657226,10535933.530973513,2309744967.0465107
219.04093749999996,47978.93230087889,10509350.311433543,2301977944.73232
218.85671875,47898.26334201661,10482856.748857165,2294243631.181172
0.0,0.0,0.0,0.0
219.7828125,48304.484670410166,10616495.497225882,2333323239.2738905
219.0415625,47979.2061024414,10509440.272188298,2302004218.22055
218.67093749999998,47816.97890712889,10456183.606039599,2286463471.8048096
217.01453125000003,47095.30677365724,10220365.923560178,2217967920.1048856
