magnitudeTimesScarcity_by_prior_holidays_pow_2,magnitudeTimesScarcity_by_prior_holidays_pow_3,magnitudeTimesScarcity_by_prior_holidays_pow_4,magnitudeTimesScarcity_by_prior_holidays_pow_5
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1052.278125,34134.67823635093,1107289.252353516,35919175.212025665
1028.0318750000001,32961.72037536003,1056849.5360160158,33885699.200707085
1019.20875,32538.289226677214,1038786.4760765627,33163309.08986015
1024.0187500000002,32768.90000411987,1048614.4003515628,33555968.02109383
1027.2062500000002,32922.020406414544,1055152.6800390629,33817705.124096565
1008.15375,32010.330254593737,1016373.9836390624,32271334.484907128
982.0693750000002,30776.07645739804,964460.2573128908,30224242.17146911
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
721.6956250000001,19387.915080959843,520844.5751441407,13992173.49180024
730.3812499999999,19738.967114576615,533456.7703515624,14416971.47485336
745.3325,20348.15739981089,555520.53555625,15166143.025194552
750.106875,20543.98640147083,562660.3239222656,15410185.439649777
745.2937499999999,20346.570562693163,555462.7737890624,15164171.874309197
729.07875,19686.18946113126,531555.8237015625,14352782.404584754
712.2493750000001,19008.511733664018,507299.17218789074,13538800.601982364
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
741.2225,20180.08034252859,549410.7945062498,14957929.601689896
739.1618749999999,20095.986840861053,546360.2774535154,14854187.31326618
736.448125,19985.418235597503,542355.8408160156,14718223.78694659
731.0356250000001,19765.500338092777,534413.0850191407,14449284.893095367
729.00375,19683.15187519531,531446.4675140624,14349091.528836912
724.9725000000001,19520.11174615358,525585.1257562501,14151544.212888328
720.254375,19329.866626099712,518766.36470664066,13922421.005614808
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
711.5687499999999,18981.27146335922,506330.0859765624,13506479.60859319
711.5587500000001,18980.87133607479,506315.85470156267,13506005.08180821
711.5587500000001,18980.87133607479,506315.85470156267,13506005.08180821
711.5587500000001,18980.87133607479,506315.85470156267,13506005.08180821
710.890625,18954.14420218999,505365.4807128907,13474323.418234967
750.603125,20564.376774324213,563405.0512597655,15435685.470485173
773.5493749999998,21514.5397244056,598378.6355628904,16642558.75722662
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
758.345625,20883.379389677048,575088.0869566407,15836819.395376759
752.8181249999999,20655.470883829432,566735.1293285155,15549812.861756565
745.9943749999999,20375.267970343637,556507.6075316404,15199835.294994019
741.2037500000001,20179.31463294702,549382.9990140627,14956983.678370204
741.2037500000001,20179.31463294702,549382.9990140627,14956983.678370204
743.2518749999999,20263.0128670844,552423.3496910156,15060522.306609605
741.2037500000001,20179.31463294702,549382.9990140627,14956983.678370204
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1607.0906249999998,64425.90849896464,2582740.2769628903,103538273.5557939
1592.0240625000001,63522.04064248359,2534540.615579004,101128617.20193684
1590.5264062499998,63432.426603840635,2529774.2489785394,100890949.52592352
1601.0296875000001,64061.79118883738,2563296.060256348,102564829.52775458
1613.1093749999998,64788.17145392251,2602121.8557128897,104510406.76142976
1632.8235937499996,65979.48186844209,2666112.888306664,107732854.69819255
1649.4131250000003,66987.56155530358,2720563.656922267,110490163.24106315
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
886.5712499999998,26397.966028795036,786008.5813265622,23403677.739606347
896.3006250000001,26833.69930956631,803354.8103753908,24051061.462226354
894.7956250000001,26766.1420210026,800659.2105191408,23950226.778521787
888.0450000000002,26463.815500314606,788623.9220250003,23501059.035976887
888.0437500000002,26463.75962517697,788621.7019140627,23500976.336640753
885.8106250000002,26364.00150706019,784660.4633628909,23353512.652469933
885.8106250000002,26364.00150706019,784660.4633628909,23353512.652469933
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
857.828125,25124.6732012776,735869.0920410155,21552651.30348971
864.40125,25414.003146703428,747189.5210015625,21967896.087514374
879.9256250000001,26101.709265929694,774269.1055316408,22967562.83939148
885.8106250000002,26364.00150706019,784660.4633628909,23353512.652469933
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
888.0512499999999,26464.09487659264,788635.0226265623,23501472.53527669
896.281875,26832.85729983756,803321.1994535156,24049803.652305845
903.0075000000002,27135.450500311985,815422.5450562502,24503515.317660477
903.00375,27135.2814687695,815415.7725140626,24503260.923604365
906.771875,27305.306886800536,822235.2332910157,24759684.323194537
906.01625,27271.18318798666,820865.4452640625,24708135.125042714
903.7631250000001,27169.517515708547,816787.7861097658,24554808.054738995
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1040.2087499999998,33549.09071745419,1082034.2435765623,34898057.71883962
1071.0424999999998,35051.77833621366,1147132.0368062495,37541944.298664115
1091.5156249999998,36061.59532312263,1191406.3596191402,39361794.75761527
1100.58375,36511.91774229789,1211284.5907640625,40184423.348509744
1118.136875,37388.87996291769,1250230.0712347652,41805885.40148689
1110.6662499999998,37014.796208020896,1233579.5188890619,41111084.898876786
1096.443125,36306.06351889339,1202187.5263597656,39807533.74110396
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1135.71875,38274.20632169762,1289857.0791015627,43468733.76092052
1124.7706249999999,37722.10750148131,1265108.9588628905,42428718.43075832
1117.2462499999995,37344.217041801516,1248239.1831390613,41722686.44913882
1108.89375,36926.22431265836,1229645.3487890626,40947259.351404905
1112.23125,37093.058094610904,1237058.3534765628,41256058.37089171
1117.24125,37343.96635282903,1248228.0107015625,41722219.64799265
1121.4218749999998,37553.76939645948,1257587.0217285152,42113618.4898952
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1094.891875,36229.0419369509,1198788.2179410157,39666883.65580181
1107.24375,36843.83733963978,1225988.7219140627,40795108.62033278
1093.1718749999998,36143.705465276966,1195024.7482910152,39511282.272924565
1088.1868749999999,35896.757826756446,1184150.674922265,39062380.72212988
1084.07375,35693.42660530412,1175215.8954390625,38694306.83036181
1079.9518750000002,35490.04942943557,1166296.0523160158,38327545.42516162
1083.2456250000002,35652.53505172101,1173421.0840816412,38620452.61493594
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
781.35625,21841.05616090054,610517.5894140624,17065645.737920646
792.4387499999999,22307.37953476769,627959.1725015624,17677231.95430689
805.9081249999999,22878.53973677298,649487.9059410156,18438001.062000703
801.6031250000002,22695.465893950815,642567.5700097659,18192756.383921895
811.565625,23119.874132367546,658638.7636816406,18763295.1001562
817.9712499999999,23394.138626659467,669076.9658265625,19135732.81512193
817.250625,23363.230411525125,667898.5840628906,19093614.655837912
206.47703124999998,2966.9321923957737,42632.76443381347,612603.3510059331
205.20687499999994,2939.597437540902,42109.8615472656,603225.603915776
211.4109375,3073.91021488632,44694.58449462891,649858.2403199433
215.36156250000005,3160.474496994613,46380.602602441424,680644.7259141615
215.36093749999995,3160.4607390024385,46380.33340087889,680639.7876835078
217.01546874999997,3196.951419662594,47095.713676782216,693787.9109090558
218.3015625,3225.4125117410567,47655.5721899414,704112.5910201223
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
833.0893749999999,24045.69828369676,694037.9067378904,20032215.754603505
817.2668749999999,23363.927237632917,667925.1449722656,19094563.801227637
812.9706250000002,23179.938550639865,660921.2371128908,18844609.130975287
808.6968750000001,22997.39514199595,653990.6356347657,18597921.584472306
800.213125,22636.45972812706,640341.0454222657,18113992.177981205
788.23625,22130.1626297149,621316.3858140626,17443796.40313661
780.5243750000002,21806.1856550378,609218.2999691409,17020259.429532345
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1972.0687500000004,87575.59099236883,3889055.154726564,172705086.2588321
2021.6390625000001,90898.23087731253,4087024.4990258794,183763414.25371864
2043.6848437500003,92389.13185593135,4176647.740573463,188814268.50118724
2065.719375,93887.32908047455,4267196.536250391,193944874.7485372
2058.9018749999996,93422.92781354595,4239076.930878514,192348641.2432994
2064.02484375,93771.8276354993,4260198.555617211,193547381.88351336
2069.128125,94119.81740529295,4281291.1976660155,194745961.3131562
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1024.18875,32777.060417485955,1048962.5956265626,33569896.53765942
1001.7275,31704.754500296207,1003457.98425625,31759524.463695467
968.2843749999998,30130.364509361338,937574.6308691404,29174761.16746912
946.3968749999999,29114.540910646803,895667.0450097655,27553910.534895785
950.2037499999999,29290.387014318134,902887.1665140623,27831835.579956394
953.3012500000001,29433.72607010207,908783.2732515626,28059207.854785893
950.1974999999999,29290.09802690179,902875.2890062499,27831377.91991701
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
975.0487500000002,30446.648598126714,950720.0648765627,29686966.65729271
979.6987499999999,30664.70781341728,959809.6407515624,30042175.91392014
978.13375,30591.260086729053,956745.6328890625,29922343.945857614
974.2256250000002,30408.102667351508,949115.5684066408,29624352.826164693
975.00625,30444.65797694249,950637.1875390625,29683731.806631282
979.7062500000001,30665.059940663683,959824.3362890627,30042750.880492844
974.2393750000002,30408.746429242332,949142.359800391,29625398.115758535
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1013.660625,32272.964881955773,1027507.8626753906,32713833.752846338
1010.4581249999999,32120.143772491938,1021025.6223785153,32456060.251082625
1004.8912499999999,31855.07243751848,1009806.4243265623,32010883.560578488
1006.4787500000001,31930.587914177937,1012999.4742015627,32137458.21062692
1005.6843749999998,31892.79299515211,1011401.0621191403,32074083.590333924
1002.5231249999999,31742.53439065497,1005052.6161597656,31822624.772739395
999.3581249999999,31592.334683370456,998716.6620035154,31572056.353545565
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
923.5706249999998,28067.592785359626,852982.6993628903,25922404.211020075
905.3656249999999,27241.81264235929,819686.9149316405,24663800.72908252
930.2887500000002,28374.397830961716,865437.1583765629,26396383.09016809
942.54625,28937.033351148588,888393.4333890625,27274492.271250032
929.5343749999998,28339.89145360434,864034.1543066404,26342903.289893948
939.45375,28794.73635569809,882573.3483890626,27051323.049621906
947.1125000000001,29147.56991578081,897022.0876562502,27606027.811859954
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1915.4868749999994,83833.72637231136,3669089.9682972636,160582402.54850373
1877.6264062500004,81360.53141935602,3525480.921447292,152764682.2195157
1893.91921875,82421.81553965926,3586930.007150611,156100260.4948281
1908.6215625,83383.42671877283,3642836.268839941,159147406.1905884
1897.1845312500004,82635.0629832523,3599309.1456142836,156773963.23069575
1897.1592187499998,82633.40919600567,3599213.1012881096,156768734.03294316
1905.3478125000001,83168.98446644198,3630350.2865985353,158465842.62098172
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
928.8025000000001,28306.427643032162,862674.0840062503,26291080.760917384
906.8081249999999,27306.94427867551,822300.9755660155,24762158.940825216
898.51375,26933.146369342612,807326.9589390625,24199802.343616914
902.258125,27101.679337477628,814069.7241285156,24452710.383383803
909.7856250000001,27441.547945392533,827709.8834566408,24965925.84846641
908.276875,27373.314400204206,824966.8816597657,24862548.461809978
906.01625,27271.18318798666,820865.4452640625,24708135.125042714
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
