magnitudeScarcityProductByDojiTrend_exp_inv_1,magnitudeScarcityProductByDoji_exp_inv_1,magnitudeScarcityProductByDojiTrend_exp_inv_2,magnitudeScarcityProductByDoji_exp_inv_2,magnitudeScarcityProductByDojiTrend_exp_inv_3,magnitudeScarcityProductByDoji_exp_inv_3,magnitudeScarcityProductByDojiTrend_exp_inv_4,magnitudeScarcityProductByDoji_exp_inv_4,magnitudeScarcityProductByDojiTrend_exp_inv_5,magnitudeScarcityProductByDoji_exp_inv_5,magnitudeScarcityProductByDojiTrend_exp_inv_6,magnitudeScarcityProductByDojiTrend_exp_inv_7,magnitudeScarcityProductByDojiTrend_exp_inv_8,magnitudeScarcityProductByDojiTrend_exp_inv_9,magnitudeScarcityProductByDojiTrend_exp_inv_10,magnitudeScarcityProductByDojiTrend_exp_inv_11,magnitudeScarcityProductByDojiTrend_exp_inv_12,magnitudeScarcityProductByDojiTrend_exp_inv_13
0.24028693693649916,0.24028693693649916,0.05773781206232513,0.05773781206232513,0.013873642005871356,0.013873642005871356,0.003333654941744377,0.003333654941744377,0.0008010337347549801,0.0008010337347549801,0.00019247794250707817,4.624993523286546e-05,1.1113255270616706e-05,2.6703700683698914e-06,6.416550442155118e-07,1.5418132514439917e-07,3.704775835175809e-08,8.90209237470755e-09
0.24270791861666474,0.24270791861666474,0.05890713375923356,0.05890713375923356,0.014297227826377048,0.014297227826377048,0.003470050407728234,0.003470050407728234,0.0008422087119546285,0.0008422087119546285,0.00020441072351933014,4.961210124830313e-05,1.2041249832174885e-05,2.9225066843104296e-06,7.093155144922744e-07,1.7215649216492857e-07,4.178374388969603e-08,1.0141245511479905e-08
0.24149426015716416,0.24149426015716416,0.058319477688856085,0.058319477688856085,0.014083819117222542,0.014083819117222542,0.0034011614779009824,0.0034011614779009824,0.0008213609747807448,0.0008213609747807448,0.00019835396092664315,4.790134304322269e-05,1.1567899398757596e-05,2.793581306875472e-06,6.746338508927753e-07,1.6292020269832924e-07,3.934429381528827e-08,9.50142112632914e-09
0.2402790002068453,0.2402790002068453,0.05773399794040117,0.05773399794040117,0.013872267303063667,0.013872267303063667,0.003333214518182247,0.003333214518182247,0.0008009014519037715,0.0008009014519037715,0.00019243980012764928,4.6239242774676694e-05,1.1110319024220907e-05,2.6695763471188913e-06,6.414431356615691e-07,1.541253153263059e-07,3.7033076673169604e-08,8.898270637612634e-09
0.23997984649860238,0.23997984649860238,0.05759032672549275,0.05759032672549275,0.013820517767388112,0.013820517767388112,0.0033166457323490052,0.0033166457323490052,0.0007959281337393587,0.0007959281337393587,0.00019100671135869048,4.583776127206134e-05,1.1000138913908869e-05,2.6398116480231545e-06,6.335015940778185e-07,1.520276153034149e-07,3.64835637840621e-08,8.755320036621182e-09
0.2368420735679043,0.2368420735679043,0.05609416781194459,0.05609416781194459,0.01328545901964695,0.01328545901964695,0.0031465556625146006,0.0031465556625146006,0.0007452367677067889,0.0007452367677067889,0.0001765034213627185,4.1803436307375746e-05,9.900812537302697e-06,2.344928971341877e-06,5.553778399420624e-07,1.315368392255416e-07,3.1153457752745353e-08,7.37844953297032e-09
0.235511563870513,0.235511563870513,0.05546569671673472,0.05546569671673472,0.013062812974925769,0.013062812974925769,0.003076443512272797,0.003076443512272797,0.0007245380227346602,0.0007245380227346602,0.00017063708281788903,4.018700622874333e-05,9.464504684205383e-06,2.229000299437004e-06,5.249553463882511e-07,1.236330545900838e-07,2.9117014032599118e-08,6.8573935100570856e-09
0.23185511122977973,0.23185511122977973,0.053756792603373536,0.053756792603373536,0.012463787128411374,0.012463787128411374,0.0028897927510021155,0.0028897927510021155,0.0006700132197146065,0.0006700132197146065,0.00015534598958235306,3.601776169371666e-05,8.350902143744375e-06,1.9361993454068577e-06,4.4891771459233357e-07,1.0408386664982418e-07,2.413237647932054e-08,5.595214832851783e-09
0.23301654419783766,0.23301654419783766,0.054296709869902836,0.054296709869902836,0.012652031695197383,0.012652031695197383,0.002948132702696404,0.002948132702696404,0.0006869636942189473,0.0006869636942189473,0.00016007390601627914,3.729986839616279e-05,8.691486432708002e-06,2.0252601324920128e-06,4.719191171749432e-07,1.0996496182499959e-07,2.5623655387308572e-08,5.970735628066954e-09
0.2339008974716307,0.2339008974716307,0.0547096298380343,0.0547096298380343,0.012796631519456923,0.012796631519456923,0.0029931435970147325,0.0029931435970147325,0.0007000989736032112,0.0007000989736032112,0.00016375377824475837,3.8302155695819397e-05,8.958908592350293e-06,2.095496760117038e-06,4.901385728402698e-07,1.1464385207280319e-07,2.6815299889433502e-08,6.2721227101094185e-09
0.2314223340253423,0.2314223340253423,0.0535562966857371,0.0535562966857371,0.012394123180766985,0.012394123180766985,0.002868276914690695,0.002868276914690695,0.0006637833382287283,0.0006637833382287283,0.0001536142894200255,3.5549777397226746e-05,8.227012459347572e-06,1.9039144253977868e-06,4.4060832011007423e-07,1.0196660583085873e-07,2.359734991401936e-08,5.460953793915061e-09
0.2324406074628371,0.2324406074628371,0.05402863599769272,0.05402863599769272,0.01255844897169221,0.01255844897169221,0.0029190935077711777,0.0029190935077711777,0.0006785158681871562,0.0006785158681871562,0.0001577146405745971,3.665928686094235e-05,8.521106907111837e-06,1.9806512657448516e-06,4.603837833817703e-07,1.0701188627529786e-07,2.487390785157435e-08,5.781706250994573e-09
0.23258762126320487,0.23258762126320487,0.05409700156487603,0.05409700156487603,0.012582292911446382,0.012582292911446382,0.002926485578310199,0.002926485578310199,0.0006806643193202437,0.0006806643193202437,0.00015831409490943388,3.682189874742252e-05,8.56431784005758e-06,1.9919543141610195e-06,4.6330391559569073e-07,1.0775875565033027e-07,2.5063352646993236e-08,5.829425573045002e-09
0.23287935961972728,0.23287935961972728,0.05423279613689427,0.05423279613689427,0.012629698834747153,0.012629698834747153,0.0029411961768259338,0.0029411961768259338,0.0006849438821752138,0.0006849438821752138,0.0001595092926564136,3.7146421927221277e-05,8.65063495057549e-06,2.0145543275940515e-06,4.6914812172925307e-07,1.0925491415510615e-07,2.5443214443749404e-08,5.925199486327758e-09
0.2330228230557761,0.2330228230557761,0.05429963606488353,0.05429963606488353,0.012653054486740395,0.012653054486740395,0.0029484504767788,0.0029484504767788,0.0006870562537391448,0.0006870562537391448,0.00016009978784442124,3.7306904534137856e-05,8.693360214017134e-06,2.0257513389110377e-06,4.7204629580206815e-07,1.0999756046082004e-07,2.5631942067828693e-08,5.972827501047548e-09
0.23098423302485976,0.23098423302485976,0.05335371590608272,0.05335371590608272,0.01232386714759278,0.01232386714759278,0.002846619000986984,0.002846619000986984,0.0006575241066569708,0.0006575241066569708,0.00015187770147151658,3.508135438797687e-05,8.103239736780134e-06,1.8717206156167253e-06,4.3233795083504753e-07,9.986324998117314e-08,2.3066836204271115e-08,5.328075468953629e-09
0.22997960531462344,0.22997960531462344,0.05289061886066997,0.05289061886066997,0.012163763650423053,0.012163763650423053,0.002797417563464658,0.002797417563464658,0.0006433489871457979,0.0006433489871457979,0.00014795714614335316,3.4027126073526433e-05,7.825545024380545e-06,1.7997157560788538e-06,4.138979192615241e-07,9.518808011230907e-08,2.1891317094885566e-08,5.034556465299063e-09
0.22954241061122274,0.22954241061122274,0.05268971826921118,0.05268971826921118,0.012094524945940913,0.012094524945940913,0.002776206411288846,0.002776206411288846,0.0006372571120015735,0.0006372571120015735,0.00014627753366798705,3.3576897696414076e-05,7.707322038081294e-06,1.7691572799781813e-06,4.0609662679658605e-07,9.321639865597436e-08,2.1397116855989083e-08,4.911545783253759e-09
0.2288298388311195,0.2288298388311195,0.052363095139476123,0.052363095139476123,0.011982238621464903,0.011982238621464903,0.0027418937325858284,0.0027418937325858284,0.0006274271009196714,0.0006274271009196714,0.00014357404238172515,3.2854024978542476e-05,7.517981240793445e-06,1.7203384356661432e-06,3.936647669684636e-07,9.008224517888386e-08,2.0613505645829412e-08,4.7169851746795055e-09
0.22983461822710635,0.22983461822710635,0.05282395173559972,0.05282395173559972,0.012140772780398658,0.012140772780398658,0.002790369876964969,0.002790369876964969,0.000641323595384661,0.000641323595384661,0.00014739836370526897,3.387724664950065e-05,7.786164050273496e-06,1.789530041948228e-06,4.1129595399710836e-07,9.453004856527902e-08,2.1726277622990755e-08,4.993450722976192e-09
1.7349009714419277e-06,1.9171290749496616e-06,3.0098813807101446e-12,3.675383890017345e-12,5.221846131319e-18,7.04618531715384e-18,9.059385925945606e-24,1.3508446738999028e-23,1.571713744359036e-29,2.58974360007438e-29,2.726767701917121e-35,4.730671934952486e-41,8.207247335522132e-47,1.423876137526152e-52,2.470284094207101e-58,4.285698274777503e-64,7.435262100218377e-70,1.289944344059403e-75
1.6960880116886134e-06,1.874558669113185e-06,2.8767145433938343e-12,3.5139702039473947e-12,4.8791610501005746e-18,6.5871433088150265e-18,8.275486564173596e-24,1.2347986594230095e-23,1.4035953552385005e-29,2.3147025316307536e-29,2.3806212552818542e-35,4.037743171454615e-41,6.848367787381771e-47,1.161543450381276e-52,1.9700799212470923e-58,3.3414289364956114e-64,5.667357561099751e-70,9.612337217334021e-76
0.23156677322850674,0.23156677322850674,0.05362317046346267,0.05362317046346267,0.01241734455450622,0.01241734455450622,0.0028754444105535755,0.0028754444105535755,0.0006658573837498371,0.0006658573837498371,0.0001541904457853253,3.570538399317276e-05,8.2681805581838e-06,1.9146358923292976e-06,4.433660554941778e-07,1.0266884682983772e-07,2.3774693571477344e-08,5.5054290748435365e-09
0.2325878716330638,0.2325878716330638,0.054097118030798565,0.054097118030798565,0.012582333544266074,0.012582333544266074,0.002926498179238151,0.002926498179238151,0.0006806679828470381,0.0006806679828470381,0.00015831511741916325,3.682217620786177e-05,8.564391593084212e-06,1.991973612467562e-06,4.633089028730558e-07,1.0776003162789374e-07,2.5063676403443452e-08,5.829507149976757e-09
0.23055566634047864,0.23055566634047864,0.05315591528170212,0.05315591528170212,0.012255397467710863,0.012255397467710863,0.0028255513294354927,0.0028255513294354927,0.0006514468695372253,0.0006514468695372253,0.00015019476709157383,3.462825460765077e-05,7.983740315274681e-06,1.8406965682774986e-06,4.2438302382985067e-07,9.784391084267835e-08,2.2558468061692112e-08,5.200982635583835e-09
0.23128027842770327,0.23128027842770327,0.05349056718959595,0.05349056718959595,0.012371313272865515,0.012371313272865515,0.002861240778264679,0.002861240778264679,0.0006617485638457536,0.0006617485638457536,0.00015304939209537848,3.5397306017009876e-05,8.186698791204664e-06,1.8934219758335574e-06,4.3791116175191746e-07,1.0128021541658252e-07,2.3424116420764896e-08,5.417536167717444e-09
0.2314243201221237,0.2314243201221237,0.053557215943987185,0.053557215943987185,0.012394442287470993,0.012394442287470993,0.002868375379670875,0.002868375379670875,0.0006638118220953708,0.0006638118220953708,0.00015362219961744918,3.555191310213336e-05,8.227577318702036e-06,1.9040614872328242e-06,4.4064613515357615e-07,1.0197623224235781e-07,2.359978021530341e-08,5.461563091358148e-09
0.23200549046758448,0.23200549046758448,0.05382654760710444,0.05382654760710444,0.012488054577763055,0.012488054577763055,0.0028972972272998804,0.0028972972272998804,0.0006721888642500812,0.0006721888642500812,0.00015595150713718878,3.6181605902522475e-05,8.394331223319576e-06,1.9475309326136165e-06,4.5183786922181416e-07,1.0482886646063546e-07,2.4320872578360643e-08,5.642575971142186e-09
0.23055073246682758,0.23055073246682758,0.05315364024099071,0.05315364024099071,0.012254610690838656,0.012254610690838656,0.0028253094708686668,0.0028253094708686668,0.000651377167954236,0.000651377167954236,0.00015017548318401708,3.462306764663487e-05,7.982373606180187e-06,1.8403420817287133e-06,4.242922149320809e-07,9.782088093256386e-08,2.2552675749552997e-08,5.199535913146301e-09
0.22311550635973615,0.22311550635973615,0.04978052917816146,0.04978052917816146,0.011106807974441116,0.011106807974441116,0.002478101085257785,0.002478101085257785,0.0005529027784479024,0.0005529027784479024,0.00012336118338110875,2.752379289521237e-05,6.140984988755811e-06,1.3701489753137902e-06,3.0570148241541023e-07,6.820674104403629e-08,1.5217981565187543e-08,3.395367662689946e-09
0.21573563714571792,0.21573563714571792,0.04654186513466886,0.04654186513466886,0.010040738928777864,0.010040738928777864,0.002166145210213705,0.002166145210213705,0.0004673147170755984,0.0004673147170755984,0.00010081643823587526,2.1749698537578456e-05,4.692185071731775e-06,1.01227153605568e-06,2.183830447954466e-07,4.7113005310767506e-08,1.016395421856805e-08,2.192727139262685e-09
0.21154299200525978,0.21154299200525978,0.0447504374665374,0.0447504374665374,0.009466641435215601,0.009466641435215601,0.0020026016534464746,0.0020026016534464746,0.00042363634556474763,0.00042363634556474763,8.961730006294088e-05,1.8957911790747686e-05,4.010413382386555e-06,8.483748460879849e-07,1.7946775328345426e-07,3.796514549804373e-08,8.031260470571183e-09,1.6989568695181973e-09
0.2073912178140302,0.2073912178140302,0.04301111722638651,0.04301111722638651,0.00892012798112231,0.00892012798112231,0.0018499562050619622,0.0018499562050619622,0.0003836646702704221,0.0003836646702704221,7.956868319960119e-05,1.650184610862407e-05,3.422337960647257e-06,7.097628374298185e-07,1.4719857921371173e-07,3.052769260362669e-08,6.331175346118496e-09,1.3130301652256776e-09
0.21104939132495704,0.21104939132495704,0.044541845578634845,0.044541845578634845,0.009400529397861115,0.009400529397861115,0.0019839760075509526,0.0019839760075509526,0.0004187169287969468,0.0004187169287969468,8.836995296005106e-05,1.8650424783633855e-05,3.936160798537818e-06,8.307243406885631e-07,1.7532386646114743e-07,3.700199530136327e-08,7.809248586161636e-09,1.6481371608146943e-09
0.21492853688426813,0.21492853688426813,0.04619427596721221,0.04619427596721221,0.009928468146061029,0.009928468146061029,0.0021339111321349597,0.0021339111321349597,0.00045863839747081915,0.00045863839747081915,9.857447972734851e-05,2.118646870192697e-05,4.5535767198495044e-06,9.786935819875192e-07,2.1034917963460107e-07,4.5210041413670916e-08,9.716928053517445e-09,2.088445129552208e-09
0.2145245565821867,0.2145245565821867,0.046020785376783814,0.046020785376783814,0.009872588576518529,0.009872588576518529,0.002117912686695999,0.002117912686695999,0.0004543442799932469,0.0004543442799932469,9.746800520120416e-05,2.0909280596738586e-05,4.485554148467865e-06,9.622615147254566e-07,2.064287247625819e-07,4.428403064551906e-08,9.50001203790196e-09,2.0379858699563575e-09
0.21345229090431664,0.21345229090431664,0.04556188049230101,0.04556188049230101,0.009725287768990348,0.009725287768990348,0.0020758849539947197,0.0020758849539947197,0.00044310239908397476,0.00044310239908397476,9.458122218967326e-05,2.018857855291592e-05,4.30929834222166e-06,9.198296033373877e-07,1.9633973607397405e-07,4.190916646053869e-08,8.94560759089234e-09,1.9094604338070163e-09
0.21399265505830253,0.21399265505830253,0.045792856418901656,0.045792856418901656,0.009799334927784396,0.009799334927784396,0.0020969856990021426,0.0020969856990021426,0.00044873953734875905,0.00044873953734875905,9.60269650268952e-05,2.054906520329609e-05,4.397349021819505e-06,9.410003923971848e-07,2.0136717237997834e-07,4.309109585917442e-08,9.221178012276556e-09,1.9732643656122995e-09
0.21078916397579942,0.21078916397579942,0.044432071649616454,0.044432071649616454,0.009365799236735469,0.009365799236735469,0.0019742089910766503,0.0019742089910766503,0.00041614186274255364,0.00041614186274255364,8.771819534283468e-05,1.849004506178199e-05,3.897501140447885e-06,8.215510069897346e-07,1.7317404992684233e-07,3.650321320638239e-08,7.694481794203705e-09,1.6219133846272084e-09
0.2102635129050501,0.2102635129050501,0.044210744859172174,0.044210744859172174,0.009295906522238427,0.009295906522238427,0.0019545899610028186,0.0019545899610028186,0.00041097895148939747,0.00041097895148939747,8.641387807019494e-05,1.8169685566787857e-05,3.8204219156530004e-06,8.032953327646407e-07,1.689036985673245e-07,3.551428500342138e-08,7.467358323130518e-09,1.5701129931421865e-09
0.21172539660910475,0.21172539660910475,0.044827643569282705,0.044827643569282705,0.009491150613757963,0.009491150613757963,0.0020095176279746533,0.0020095176279746533,0.00042546591677592095,0.00042546591677592095,9.008193997303816e-05,1.9072634468109093e-05,4.038161097140876e-06,8.549812598636091e-07,1.810212463379749e-07,3.832679517558223e-08,8.11475590930605e-09,1.7180999132839018e-09
0.21225599638024328,0.21225599638024328,0.04505260799936985,0.04505260799936985,0.009562686200434769,0.009562686200434769,0.002029737487544884,0.002029737487544884,0.0004308239528091709,0.0004308239528091709,9.144496736798555e-05,1.9409742662650585e-05,4.119834268345019e-06,8.744595275490431e-07,1.8560927831411873e-07,3.939668230598118e-08,8.362182056931942e-09,1.7749232844070829e-09
0.21224976155398706,0.21224976155398706,0.04504996127972436,0.04504996127972436,0.009561843539637845,0.009561843539637845,0.002029499011304664,0.002029499011304664,0.0004307606812234674,0.0004307606812234674,9.1428851876514e-05,1.940575200994488e-05,4.118866236886609e-06,8.742283766519516e-07,1.8555476448810574e-07,3.9383954517806635e-08,8.359234955457536e-09,1.7742456260696173e-09
0.2131826265530698,0.2131826265530698,0.04544683226406562,0.04544683226406562,0.009688475070570303,0.009688475070570303,0.0020654145628381157,0.0020654145628381157,0.0004403105014267901,0.0004403105014267901,9.386654919306223e-05,2.0010717502449964e-05,4.265937316383766e-06,9.094237218174444e-07,1.9387333766671132e-07,4.133042734239976e-08,8.810929057413573e-09,1.878336998832191e-09
0.214528932612009,0.214528932612009,0.0460226629276479,0.0460226629276479,0.009873192753830584,0.009873192753830584,0.0021180855029518967,0.0021180855029518967,0.00045439062212924053,0.00045439062212924053,9.747993515429275e-05,2.0912266439738256e-05,4.486286197814989e-06,9.624381894092385e-07,2.0647083747899826e-07,4.4293968379877034e-08,9.50233775768512e-09,2.038526376474978e-09
0.2131876072162596,0.2131876072162596,0.04544895587059417,0.04544895587059417,0.009689154152529349,0.009689154152529349,0.002065607589727217,0.002065607589727217,0.0004403619395016905,0.0004403619395016905,9.387970819147672e-05,2.0013990355501603e-05,4.266734714738682e-06,9.096149644616893e-07,1.939186377616905e-07,4.134105037905139e-08,8.81339961011682e-09,1.8789075743215164e-09
0.21466126763793852,0.21466126763793852,0.046079459823926666,0.046079459823926666,0.009891475257875553,0.009891475257875553,0.002123316617664872,0.002123316617664872,0.0004557938367446417,0.0004557938367446417,9.784128277716425e-05,2.1002733788268087e-05,4.508473458851793e-06,9.677946277891274e-07,2.0774802161440105e-07,4.45954536690212e-08,9.572916615481017e-09,2.0549344156714403e-09
9.302282076608248e-07,1.0327717561543507e-06,8.653245183278705e-13,1.0666175003101416e-12,8.049492757291029e-19,1.1015724289402647e-18,7.487865220193611e-25,1.137672891967855e-24,6.965423442986517e-31,1.1749564305668447e-30,6.479433364968074e-37,6.027351685751944e-43,5.606812555578512e-49,5.215615194266035e-55,4.8517123740106155e-61,4.513199705761764e-67,4.19830567310615e-73,3.905382361505827e-79
9.250182618301555e-07,1.0270309254515375e-06,8.556587847192821e-13,1.0547925218338418e-12,7.915000017607336e-19,1.0833045398583736e-18,7.3215195586727885e-25,1.1125872641165955e-24,6.77253929611899e-31,1.1426615275112593e-30,6.264722527872413e-37,5.794982743580757e-43,5.360464864802818e-49,4.958527891841523e-55,4.5867288517475905e-61,4.242807949929721e-67,3.9246748351232114e-73,3.630395894234277e-79
0.2157424833855935,0.2157424833855935,0.04654481913738308,0.04654481913738308,0.010041694869432323,0.010041694869432323,0.002166420188531702,0.002166420188531702,0.000467388871530515,0.000467388871530515,0.00010083563585078344,2.175453049221338e-05,4.6933764332777355e-06,1.0125606871787587e-06,2.184523572305683e-07,4.7129454050359573e-08,1.0167825457431801e-08,2.1936319148175967e-09
9.569757314652613e-07,1.0622410256867773e-06,9.158025506134718e-13,1.1283559966520965e-12,8.764008157510823e-19,1.1985860312235445e-18,8.386943117101406e-25,1.273187255180746e-24,8.026101024245627e-31,1.352431735834533e-30,7.680783898491624e-37,7.350323789485596e-43,7.034081484949464e-49,6.731445274245741e-55,6.441829765139672e-61,6.164674751469294e-67,5.899444129532819e-73,5.645624861098011e-79
0.21574314594398414,0.21574314594398414,0.04654510502180723,0.04654510502180723,0.010041787385697824,0.010041787385697824,0.002166446801491065,0.002166446801491065,0.00046739604847396456,0.00046739604847396456,0.00010083749389955995,2.1754998162998394e-05,4.693491743690866e-06,1.0125886742459824e-06,2.184590661290766e-07,4.713104618667182e-08,1.016820017594379e-08,2.1937194945462845e-09
0.2146573251956232,0.2146573251956232,0.046077767260139534,0.046077767260139534,0.00989093027104801,0.00989093027104801,0.0021231606356795865,0.0021231606356795865,0.00045575198301561916,0.00045575198301561916,9.783050162673385e-05,2.1000033801740756e-05,4.507811084899346e-06,9.676346699716742e-07,2.0770987002266923e-07,4.458644511579667e-08,9.570807048538373e-09,2.054443841002665e-09
0.21736024842360102,0.21736024842360102,0.047245477594769554,0.047245477594769554,0.010269288746890783,0.010269288746890783,0.002232135153157872,0.002232135153157872,0.00048517745140544785,0.00048517745140544785,0.00010545829136701769,2.292244040986347e-05,4.982427341963115e-06,1.0829816448016453e-06,2.353971593522857e-07,5.1165985035022736e-08,1.1121451218050797e-08,2.417361399586482e-09
1.1339340016562096e-06,1.2570573241318127e-06,1.2858063201120648e-12,1.5801931161534331e-12,1.458019505919524e-18,1.986393330203352e-18,1.6532978928401296e-24,2.4970102843386974e-24,1.874730695557981e-30,3.1388850663604086e-30,2.125820879641813e-36,2.410540576856556e-42,2.733393922469613e-48,3.0994883086087205e-54,3.5146151808673106e-60,3.985341656322575e-66,4.519114412321092e-72,5.124377489505415e-78
0.21928602848344977,0.21928602848344977,0.048086362288044346,0.048086362288044346,0.01054466741036158,0.01054466741036158,0.0023122982380970533,0.0023122982380970533,0.0005070546973015811,0.0005070546973015811,0.00011119001079514159,2.43824158742985e-05,5.346723141906738e-06,1.1724616831892808e-06,2.57104466055598e-07,5.63794172666901e-08,1.2363218500623702e-08,2.7110810842748818e-09
0.21859796528272543,0.21859796528272543,0.04778507042574763,0.04778507042574763,0.010445719165960172,0.010445719165960172,0.002283412955593661,0.002283412955593661,0.0004991494259929884,0.0004991494259929884,0.00010911304889410767,2.3851890474046445e-05,5.213974725772978e-06,1.13976426608953e-06,2.491501494691298e-07,5.4463715723838724e-08,1.1905657438967934e-08,2.6025524915115357e-09
1.0596649642925573e-06,1.175323442892003e-06,1.1228898365491468e-12,1.3813851954115117e-12,1.1898870185513316e-18,1.6235744038311004e-18,1.2608815850253699e-24,1.9082250581021003e-24,1.3361120397730468e-30,2.2427816451013372e-30,1.4158311169169768e-36,1.5003066299521144e-42,1.589822371456089e-48,1.6846790664805194e-54,1.785195382826492e-60,1.891709001598093e-66,2.004577751630374e-72,2.1241808116030175e-78
1.0718067359021886e-06,1.1886884664456937e-06,1.148769679125304e-12,1.4129802702610153e-12,1.2312590800866988e-18,1.6795933505745883e-18,1.3196717756776537e-24,1.996513244146892e-24,1.414433098351319e-30,2.3732322664234858e-30,1.515998922295944e-36,1.6248578565372484e-42,1.741533595520212e-48,1.8665874384785172e-54,2.0006209897117117e-60,2.1442790527602815e-66,2.298252732402463e-72,2.4632827593945306e-78
0.21831387643089115,0.21831387643089115,0.04766094864228241,0.04766094864228241,0.010405046452470293,0.010405046452470293,0.0022715660254822817,0.0022715660254822817,0.0004959143845917493,0.0004959143845917493,0.00010826499167806465,2.363575001499644e-05,5.160012208125369e-06,1.1265022675865724e-06,2.459310768450134e-07,5.3690166720858284e-08,1.1721308423051406e-08,2.55892427867841e-09
0.21669083104310313,0.21669083104310313,0.04695491625815067,0.04695491625815067,0.01017469982553798,0.01017469982553798,0.0022047641608099423,0.0022047641608099423,0.00047775217825995635,0.00047775217825995635,0.00010352451653980262,2.2432813522345332e-05,4.860985004791968e-06,1.0533308803764337e-06,2.282471438321331e-07,4.945906328019958e-08,1.0717325524799866e-08,2.322346174528343e-09
9.957147618543061e-07,1.104911069702013e-06,9.914478869745775e-13,1.2208284719500466e-12,9.8719929666985e-19,1.3489068928650024e-18,9.829689125863544e-25,1.4904221579238859e-24,9.787566567061047e-31,1.646783940819272e-30,9.745624513454463e-37,9.703862191535762e-43,9.662278831112002e-49,9.620873665290555e-55,9.579645930465117e-61,9.538594866301747e-67,9.497719715724452e-73,9.457019724901352e-79
0.21764228379959227,0.21764228379959227,0.04736816369750226,0.04736816369750226,0.010309315326517333,0.010309315326517333,0.002243742932073371,0.002243742932073371,0.0004883333359956419,0.0004883333359956419,0.00010628198250156521,2.3131453398388948e-05,5.034382345229209e-06,1.0956944711360323e-06,2.3846944704463244e-07,5.190103507121981e-08,1.1295859804463012e-08,2.4584567253233453e-09
0.2179159435339439,0.2179159435339439,0.04748735844628902,0.04748735844628902,0.010348252521757674,0.010348252521757674,0.0022550492122063374,0.0022550492122063374,0.0004914111767934207,0.0004914111767934207,0.00010708633025406406,2.3335818696901884e-05,5.0852469494724224e-06,1.1081563870973926e-06,2.414849446774946e-07,5.262341956863856e-08,1.1467482127282475e-08,2.498947187725398e-09
0.2190043049385408,0.2190043049385408,0.04796288558161337,0.04796288558161337,0.010504078419647997,0.010504078419647997,0.0023004383933149363,0.0023004383933149363,0.0005038059113818713,0.0005038059113818713,0.00011033566344611474,2.4163985282949154e-05,5.292016801437405e-06,1.158974461321878e-06,2.5382039634331795e-07,5.558775948039326e-08,1.2173958628094302e-08,2.6661493476963427e-09
0.2205255276725962,0.2205255276725962,0.048631508355276985,0.048631508355276985,0.01072448904156173,0.01072448904156173,0.0023650236049093756,0.0023650236049093756,0.0005215480784307856,0.0005215480784307856,0.00011501466520257765,2.5363669733885396e-05,5.593336651778538e-06,1.2334735165839354e-06,2.720123981148449e-07,5.998567762776452e-08,1.3228373211661027e-08,2.917193982751586e-09
0.22190890054231976,0.22190890054231976,0.04924356013990116,0.04924356013990116,0.010927584289435069,0.010927584289435069,0.0024249282152520625,0.0024249282152520625,0.0005381131541406348,0.0005381131541406348,0.00011941209840270812,2.6498607467996234e-05,5.880276849125553e-06,1.3048857704739088e-06,2.8956576665918265e-07,6.425722091403308e-08,1.4259249244938046e-08,3.164254322503108e-09
0.21266492694413017,0.21266492694413017,0.045226371152152216,0.045226371152152216,0.009618062917020562,0.009618062917020562,0.002045424647592226,0.002045424647592226,0.00043499008324992416,0.00043499008324992416,9.25071342757661e-05,1.9673022952566645e-05,4.183761988977783e-06,8.897394377375892e-07,1.8921637252577595e-07,4.0239686039827404e-08,8.557569891914619e-09,1.819894975883314e-09
0.2110557812917689,0.2110557812917689,0.04454454281667899,0.04454454281667899,0.009401383286458835,0.009401383286458835,0.001984216294746948,0.001984216294746948,0.00041878032033967595,0.00041878032033967595,8.838600769890751e-05,1.8654377910153245e-05,3.937114304339306e-06,8.309507355373309e-07,1.753769567038016e-07,3.701432061769362e-08,7.812086356951337e-09,1.648785989585135e-09
0.21158597555846126,0.21158597555846126,0.04476862505302577,0.04476862505302577,0.009472413206255423,0.009472413206255423,0.0020042297891384067,0.0020042297891384067,0.0004240669151781791,0.0004240669151781791,8.972661195004214e-05,1.8984892723005165e-05,4.016937047669782e-06,8.499275439881364e-07,1.7983274854873693e-07,3.805008753904398e-08,8.050864892033445e-09,1.7034501022702633e-09
0.21014026115398493,0.21014026115398493,0.04415892935786499,0.04415892935786499,0.009279568947542123,0.009279568947542123,0.0019500110420329105,0.0019500110420329105,0.00040977582962595005,0.00040977582962595005,8.611039985218804e-05,1.809526191301284e-05,3.8025430640502777e-06,7.990673925287999e-07,1.6791623054563562e-07,3.528596053885257e-08,7.415000962703705e-09,1.5581902387596044e-09
0.2150351371069016,0.2150351371069016,0.04624011019058398,0.04624011019058398,0.009943248434670465,0.009943248434670465,0.0021381477904373484,0.0021381477904373484,0.0004597769032715139,0.0004597769032715139,9.886818943357664e-05,2.1260134670360275e-05,4.571675973752114e-06,9.83070969824114e-07,2.1139480078194305e-07,4.5457309969831195e-08,9.774918881873595e-09,2.1019510219725335e-09
