redCandlesBySizeTimesMagnitude,greenCandlesBySizeTimesMagnitude,redCandlesBySizeTimesMagnitude_pow_2,greenCandlesBySizeTimesMagnitude_pow_2,redCandlesBySizeTimesMagnitude_pow_3,greenCandlesBySizeTimesMagnitude_pow_3,redCandlesBySizeTimesMagnitude_pow_4,greenCandlesBySizeTimesMagnitude_pow_4,redCandlesBySizeTimesMagnitude_pow_5,greenCandlesBySizeTimesMagnitude_pow_5,redCandlesBySizeTimesMagnitude_pow_6,greenCandlesBySizeTimesMagnitude_pow_6,redCandlesBySizeTimesMagnitude_pow_7,greenCandlesBySizeTimesMagnitude_pow_7,redCandlesBySizeTimesMagnitude_pow_8,greenCandlesBySizeTimesMagnitude_pow_8,redCandlesBySizeTimesMagnitude_pow_9,greenCandlesBySizeTimesMagnitude_pow_9,redCandlesBySizeTimesMagnitude_pow_10,greenCandlesBySizeTimesMagnitude_pow_10,redCandlesBySizeTimesMagnitude_pow_11,greenCandlesBySizeTimesMagnitude_pow_11,redCandlesBySizeTimesMagnitude_pow_12,greenCandlesBySizeTimesMagnitude_pow_12,redCandlesBySizeTimesMagnitude_pow_13,greenCandlesBySizeTimesMagnitude_pow_13,redCandlesBySizeTimesMagnitude_pow_14,greenCandlesBySizeTimesMagnitude_pow_14,redCandlesBySizeTimesMagnitude_pow_15,greenCandlesBySizeTimesMagnitude_pow_15,redCandlesBySizeTimesMagnitude_pow_16,greenCandlesBySizeTimesMagnitude_pow_16,redCandlesBySizeTimesMagnitude_pow_17,redCandlesBySizeTimesMagnitude_pow_18
-78.82602679318552,0.0,6213.542500000001,0.0,-489788.86758559704,0.0,38608110.39930627,0.0,-3043323944.7699804,0.0,239893134810.78152,0.0,-18909822672095.93,0.0,1490586188605020.8,0.0,-1.1749698684053165e+17,0.0,9.261820632810314e+18,0.0,-7.300725213555843e+20,0.0,5.75487161293438e+22,0.0,-4.536336639525082e+24,0.0,3.575813934901133e+26,0.0,-2.818672050399628e+28,0.0,2.2218471856600424e+30,0.0,-1.7513938578720236e+32,1.3805541916604068e+34
-0.0,39.35030177775007,0.0,1548.4462500000002,-0.0,60931.82722412544,0.0,2397685.789139063,-0.0,94349659.37084496,0.0,3712687568.8706737,-0.0,146095376241.56226,0.0,5748897143439.412,-0.0,226220837483586.2,0.0,8901858223394471.0,-0.0,3.502908074733185e+17,0.0,1.3784048984046834e+19,-0.0,5.424064872415321e+20,0.0,2.1343858959163633e+22,-0.0,8.398872911448234e+23,0.0,3.3049818365845833e+25,-0.0,0.0
-0.0,39.45014258529366,0.0,1556.3137500000005,-0.0,61396.79934495309,0.0,2422112.488439064,-0.0,95552683.02654152,0.0,3769566969.804433,-0.0,148709954443.59824,0.0,5866628906652.476,-0.0,231439346862445.6,0.0,9130315233570716.0,-0.0,3.601922378130436e+17,0.0,1.4209635139840571e+19,-0.0,5.605721323517098e+20,0.0,2.2114650550617063e+22,-0.0,8.724261174457861e+23,0.0,3.4417334728370415e+25,-0.0,0.0
-0.0,59.456660949383966,0.0,3535.0945312500003,-0.0,210184.91696855272,0.0,12496893.34487366,-0.0,743023550.5267661,0.0,44177699321.0774,-0.0,2626658490057.129,0.0,156172343273147.56,-0.0,9285486063662340.0,0.0,5.520839966374017e+17,-0.0,3.282507100365083e+19,0.0,1.9516691173035223e+21,-0.0,1.1603972899289901e+23,0.0,6.899334823389197e+24,-0.0,4.102114113705294e+26,0.0,2.438980080342584e+28,-0.0,0.0
-59.43826892247115,0.0,3532.9078125,0.0,-209989.9246376743,0.0,12481437.611623535,0.0,-741875045.2987257,0.0,44095768449.33613,0.0,-2620976143434.6597,0.0,155786284852850.62,0.0,-9259667093516430.0,0.0,5.503785828369864e+17,0.0,-3.2713550215833362e+19,0.0,1.9444367951374676e+21,0.0,-1.1557395713212875e+23,0.0,6.869515944453621e+24,0.0,-4.083121360736378e+26,0.0,2.4269366548253516e+28,0.0,-1.442529135473118e+30,8.5741434682751e+31
-39.500142404806596,0.0,1560.2612500000002,0.0,-61630.541563701554,0.0,2434415.168251563,0.0,-96159745.81835794,0.0,3798323653.4351444,0.0,-150034325210.23346,0.0,5926377211413.286,0.0,-234092743795425.4,0.0,9246696715851210.0,0.0,-3.652458370501802e+17,0.0,1.4427262576244904e+19,0.0,-5.698789262732106e+20,0.0,2.25102987412901e+22,0.0,-8.891600058556975e+23,0.0,3.512194685195872e+25,0.0,-1.387321902186418e+27,5.4799412697670684e+28
-79.12595970981963,0.0,6260.917499999999,0.0,-495401.1058515045,0.0,39199087.941806234,0.0,-3101665453.145036,0.0,245422255678.8936,0.0,-19419271514741.184,0.0,1536568495469458.8,0.0,-1.2158245686389456e+17,0.0,9.620328583233403e+18,0.0,-7.612177318721524e+20,0.0,6.0232083582516206e+22,0.0,-4.7659214187886653e+24,0.0,3.771081061632383e+26,0.0,-2.983904081451878e+28,0.0,2.3610427412692763e+30,0.0,-1.8681977281883482e+32,1.478229381706078e+34
-39.33776016755402,0.0,1547.459375,0.0,-60873.58576278304,0.0,2394630.5172753907,0.0,-94199400.97848514,0.0,3705593443.618902,0.0,-145769746163.541,0.0,5734255314266.6045,0.0,-225572760292141.78,0.0,8873527144705427.0,0.0,-3.490646826587025e+17,0.0,1.3731422769391395e+19,0.0,-5.4016341566160916e+20,0.0,2.1248818896583176e+22,0.0,-8.358809415975789e+23,0.0,3.288168400919479e+25,0.0,-1.2934917994590008e+27,5.088307018581607e+28
-0.0,99.85612697150836,0.0,9971.24609375,-0.0,995690.0160016567,0.0,99425748.66212462,-0.0,9928270182.642393,0.0,991398607965.3794,-0.0,98997225276367.56,0.0,9885479497023976.0,-0.0,9.871256958290687e+17,0.0,9.857054881954603e+19,-0.0,9.842873238575852e+21,0.0,9.82871199875692e+23,-0.0,9.814571133142586e+25,0.0,9.800450612419867e+27,-0.0,9.786350407317951e+29,0.0,9.772270488608139e+31,-0.0,0.0
-0.0,40.37527089692402,0.0,1630.1625,-0.0,65818.2525435069,0.0,2657429.7764062495,-0.0,107294447.11195455,0.0,4332042367.880853,-0.0,174907384140.14163,0.0,7061933016530.57,-0.0,285127458598353.56,0.0,1.1512098381060014e+16,-0.0,4.6480409072733856e+17,0.0,1.8766591077114745e+19,-0.0,7.57706198550305e+20,0.0,3.0592593026747063e+22,-0.0,1.2351842308942614e+24,0.0,4.987089792996456e+25,-0.0,0.0
-0.0,81.45201041103897,0.0,6634.43,-0.0,540387.6614313093,0.0,44015661.42490001,-0.0,3585164112.629722,0.0,292018824627.1994,-0.0,23785520343754.008,0.0,1937378450671430.8,-0.0,1.5780336973421194e+17,0.0,1.2853401714488062e+19,-0.0,1.0469354102657478e+21,0.0,8.527499393665103e+22,-0.0,6.945819693929385e+24,0.0,5.657509780231358e+26,-0.0,4.608155455199593e+28,0.0,3.753435261126033e+30,-0.0,0.0
-101.47230610491711,0.0,10296.628906249998,0.0,-1044822.6802237376,0.0,106020566.83302303,0.0,-10758151411.097336,0.0,1091654433109.9148,0.0,-110772692797319.03,0.0,1.1240360591595504e+16,0.0,-1.1405853106800261e+18,0.0,1.1573782178409559e+20,0.0,-1.174418367999209e+22,0.0,1.1917094013285293e+24,0.0,-1.2092550115971604e+26,0.0,1.2270589469569216e+28,0.0,-1.2451250107438998e+30,0.0,1.263457062290932e+32,0.0,-1.282059017752048e+34,1.3009348509390516e+36
-0.0,40.33755229311764,0.0,1627.1181250000002,-0.0,65633.96245426702,0.0,2647513.392703516,-0.0,106794209.92490737,0.0,4307817027.448133,-0.0,173766794613.87167,0.0,7009327164544.481,-0.0,282739101039383.0,0.0,1.1405003273485184e+16,-0.0,4.600499159473865e+17,0.0,1.8557287541972074e+19,-0.0,7.485555566427191e+20,0.0,3.0194898910379466e+22,-0.0,1.2179883137828326e+24,0.0,4.913066729962118e+25,-0.0,0.0
-100.28492611678985,0.0,10057.066406249998,0.0,-1008572.1615024303,0.0,101144584.69972226,0.0,-10143277203.72504,0.0,1017217804957.6843,0.0,-102011612414864.52,0.0,1.023022701407929e+16,0.0,-1.0259375602649293e+18,0.0,1.0288607243160805e+20,0.0,-1.0317922172250502e+22,0.0,1.0347320627229295e+24,0.0,-1.0376802846084254e+26,0.0,1.040636906748054e+28,0.0,-1.0436019530763332e+30,0.0,1.0465754475959766e+32,0.0,-1.049557414378088e+34,1.0525478775623553e+36
-39.725652921003075,0.0,1578.1275,0.0,-62692.14533009029,0.0,2490486.4062562506,0.0,-98936198.57941206,0.0,3930305086.0891614,0.0,-156133935723.63113,0.0,6202522539747.173,0.0,-246399257648694.72,0.0,9788371389344858.0,0.0,-3.8884944447499046e+17,0.0,1.5447298069738328e+19,0.0,-6.136540016857057e+20,0.0,2.4377805884550977e+22,0.0,-9.684242555452585e+23,0.0,3.8471285856071722e+25,0.0,-1.528296949343e+27,6.071259416982784e+28
-79.25058359406573,0.0,6280.655000000001,0.0,-497745.57410298695,0.0,39446627.22902501,0.0,-3126168228.7177954,0.0,247750656539.11206,0.0,-19634384116537.566,0.0,1556036399745657.0,0.0,-1.2331679277345226e+17,0.0,9.772927794244559e+18,0.0,-7.745102311165468e+20,0.0,6.138038781556106e+22,0.0,-4.864431555613296e+24,0.0,3.855090396357427e+26,0.0,-3.055181637192043e+28,0.0,2.4212492773334257e+30,0.0,-1.9188541825538388e+32,1.5207031379930568e+34
-0.0,39.56275868793782,0.0,1565.2118749999997,-0.0,61924.09970611969,0.0,2449888.2136410144,-0.0,96924336.20870252,0.0,3834594124.413452,-0.0,151707122010.35364,0.0,6001952259337.162,-0.0,237453788892679.34,0.0,9394326949497604.0,-0.0,3.7166549013856474e+17,0.0,1.470411209898617e+19,-0.0,5.8173523869257676e+20,0.0,2.3015050868664325e+22,-0.0,9.105389037075805e+23,0.0,3.602343092336246e+25,-0.0,0.0
-0.0,79.35039382384942,0.0,6296.485,-0.0,499628.56445596047,0.0,39645723.355225,-0.0,3145903761.668488,0.0,249628702420.32382,-0.0,19808135846789.207,0.0,1571783380359032.5,-0.0,1.2472163023727053e+17,0.0,9.896710477679942e+18,-0.0,7.853078739645202e+20,0.0,6.2314489072054585e+22,-0.0,4.944679248799492e+24,0.0,3.923622457248556e+26,-0.0,3.113409871987727e+28,0.0,2.4705029947728673e+30,-0.0,0.0
-0.0,79.80059523587528,0.0,6368.135,-0.0,508180.96354241064,0.0,40553143.378225,-0.0,3236164980.268149,0.0,258247891706.89288,-0.0,20608335476619.91,0.0,1644557437854874.2,-0.0,1.3123666244040493e+17,0.0,1.047276377951395e+19,-0.0,8.35732783369928e+20,0.0,6.669197357105507e+22,-0.0,5.322059188425457e+24,0.0,4.247034911169108e+26,-0.0,3.389159138988375e+28,0.0,2.7045691664037886e+30,-0.0,0.0
-59.88798136938663,0.0,3586.5703125,0.0,-214792.4560549952,0.0,12863486.606506348,0.0,-770368246.2358066,0.0,46135799178.13704,0.0,-2762979881642.0337,0.0,165469287675768.2,0.0,-9909621617532082.0,0.0,5.934672348084324e+17,0.0,-3.55415547015488e+19,0.0,2.12851196580539e+21,0.0,-1.2747228495266972e+23,0.0,7.634057826358628e+24,0.0,-4.5718831287778566e+26,0.0,2.7380085163926134e+28,0.0,-1.6397380301894275e+30,9.820060060265918e+31
-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
-0.0,39.550237041009,0.0,1564.2212500000003,-0.0,61865.3212220834,0.0,2446788.1189515633,-0.0,96771050.09365883,0.0,3827317969.911563,-0.0,151371332941.31567,0.0,5986772099042.528,-0.0,236778255627631.0,0.0,9364636136229428.0,-0.0,3.703735789906725e+17,0.0,1.464836284280797e+19,-0.0,5.793462226957636e+20,0.0,2.2913280436430636e+22,-0.0,9.062256726479458e+23,0.0,3.584144016587408e+25,-0.0,0.0
-19.768792483356183,0.0,390.8051562499999,0.0,-7725.746035331837,0.0,152728.67015158685,0.0,-3019261.386485676,0.0,59687151.8024456,0.0,-1179942917.905126,0.0,23326046686.272217,0.0,-461127776397.9936,0.0,9115939319923.406,0.0,-180211112706432.9,0.0,3562556090288185.0,0.0,-7.0427432059223864e+16,0.0,1.392265289514463e+18,0.0,-2.7523403590191235e+19,0.0,5.4410445401015104e+20,0.0,-1.0756288040596494e+22,2.12638826165758e+23
-0.0,79.37570472128105,0.0,6300.5025,-0.0,500106.826035693,0.0,39696331.75250624,-0.0,3150924307.7049484,0.0,250106837447.49493,-0.0,19852406478005.797,0.0,1575798754605035.2,-0.0,1.250801366456917e+17,0.0,9.92832399288591e+18,-0.0,7.880677136365221e+20,0.0,6.255343013798765e+22,-0.0,4.96522259993619e+24,0.0,3.941180429679665e+26,-0.0,3.1283397403954465e+28,0.0,2.48314171501478e+30,-0.0,0.0
-39.71267902068557,0.0,1577.0968749999997,0.0,-62630.74198140127,0.0,2487234.553134765,0.0,-98774747.45779923,0.0,3922609841.140859,0.0,-155777345544.60934,0.0,6186335722307.494,0.0,-245675964854198.56,0.0,9756450735352016.0,0.0,-3.8745479643416634e+17,0.0,1.5386867965815116e+19,0.0,-6.110537486600848e+20,0.0,2.426658138492462e+22,0.0,-9.63690957468855e+23,0.0,3.8270749669097788e+25,0.0,-1.519833997489889e+27,6.03566797070414e+28
-79.02570784244833,0.0,6245.062499999999,0.0,-493520.4845828299,0.0,39000805.628906235,0.0,-3082066271.2500587,0.0,243562468702.87122,0.0,-19247696493098.566,0.0,1521062839703724.5,0.0,-1.2020306758043134e+17,0.0,9.49913250037724e+18,0.0,-7.506756697315174e+20,0.0,5.932267616063712e+22,0.0,-4.6880164747026835e+24,0.0,3.704738202904388e+26,0.0,-2.9276955885547923e+28,0.0,2.3136321623275582e+30,0.0,-1.8283641931498958e+32,1.4448777455745744e+34
-39.37508730149052,0.0,1550.3974999999998,0.0,-61047.03691451263,0.0,2403732.408006249,0.0,-94647173.41466808,0.0,3726740716.041868,0.0,-146740741044.16785,0.0,5777929489299.521,0.0,-227506478063025.16,0.0,8958087435386253.0,0.0,-3.52725474822719e+17,0.0,1.3888596364604256e+19,0.0,-5.468646943514564e+20,0.0,2.1532845082191524e+22,0.0,-8.47857654960762e+23,0.0,3.338446918331703e+25,0.0,-1.3145163886070276e+27,5.175919756064175e+28
-0.0,79.10148544749333,0.0,6257.044999999999,-0.0,494941.55401181086,0.0,39150612.13202499,-0.0,3096871575.8218307,0.0,244967141887.62628,-0.0,19377264809138.105,0.0,1532770430312262.5,-0.0,1.2124441788769352e+17,0.0,9.59061355713319e+18,-0.0,7.586317787221032e+20,0.0,6.000890060459243e+22,-0.0,4.746793177894242e+24,0.0,3.75478391483462e+26,-0.0,2.9700898519777272e+28,0.0,2.349385192039638e+30,-0.0,0.0
-39.61261636145737,0.0,1569.1593750000002,0.0,-62158.50833185922,0.0,2462261.144150391,0.0,-97536606.08495252,0.0,3863680158.041813,0.0,-153050479843.8853,0.0,6062729941992.793,0.0,-240160595295281.2,0.0,9513389526571198.0,0.0,-3.768502496131714e+17,0.0,1.4928024363646007e+19,0.0,-5.91338102151598e+20,0.0,2.342444938044354e+22,0.0,-9.279037267858878e+23,0.0,3.675669434953593e+25,0.0,-1.4560288319835147e+27,5.767711153258384e+28
-39.500237341059105,0.0,1560.26875,0.0,-61630.985940837614,0.0,2434438.5722265625,0.0,-96160901.39517829,0.0,3798378428.039724,0.0,-150036849418.7281,0.0,5926491161944.505,0.0,-234097807496497.1,0.0,9246918957133200.0,0.0,-3.6525549348030016e+17,0.0,1.4427678682597523e+19,0.0,-5.698967322431411e+20,0.0,2.2511056183498086e+22,0.0,-8.891920620460906e+23,0.0,3.512329749260633e+25,0.0,-1.3873785871585762e+27,5.4801783474667015e+28
-0.0,39.450079214115654,0.0,1556.30875,-0.0,61396.503469121315,0.0,2422096.9253265625,-0.0,95551915.56839885,0.0,3769530638.2338257,-0.0,148708282278.36035,0.0,5866553515676.387,-0.0,231436000907282.16,0.0,9130168568790424.0,-0.0,3.6018587327701114e+17,0.0,1.4209361232583512e+19,-0.0,5.605604262074036e+20,0.0,2.2114153218180502e+22,-0.0,8.724050962103115e+23,0.0,3.4416450152294977e+25,-0.0,0.0
-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
-0.0,79.4766160578066,0.0,6316.532500000001,-0.0,502016.62831915735,0.0,39898582.82355627,-0.0,3171004348.318378,0.0,252020695108.93494,-0.0,20029752023794.36,0.0,1591896911328179.0,-0.0,1.2651857962523787e+17,0.0,1.0055268577054063e+19,-0.0,7.99158720056653e+20,0.0,6.351443076319075e+22,-0.0,5.047912027896251e+24,0.0,4.0119096613469424e+26,-0.0,3.1885300381347584e+28,0.0,2.534135776296196e+30,-0.0,0.0
-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
-0.0,40.012990078223346,0.0,1601.039375,-0.0,64062.37262671991,0.0,2563327.0803003903,-0.0,102566381.03130074,0.0,4103987586.564712,-0.0,164212814582.3656,0.0,6570645720601.324,-0.0,262911182025941.5,0.0,1.0519862517857968e+16,-0.0,4.209311545513246e+17,0.0,1.6842714110677248e+19,-0.0,6.739273526008811e+20,0.0,2.6965848473062383e+22,-0.0,1.0789842274035193e+24,0.0,4.31733851856565e+25,-0.0,0.0
-39.962677900761356,0.0,1597.015625,0.0,-63821.02102435809,0.0,2550458.906494141,0.0,-101923167.77935338,0.0,4073122724.591557,0.0,-162772891493.1239,0.0,6504840633715.289,0.0,-259950851040948.47,0.0,1.0388332130178218e+16,0.0,-4.1514557084444224e+17,0.0,1.659032872958415e+19,0.0,-6.629939632881188e+20,0.0,2.649501420503229e+22,0.0,-1.0588117186518021e+24,0.0,4.231295167003353e+25,0.0,-1.690938858620032e+27,6.757444495691339e+28
-79.37652360742437,0.0,6300.632499999999,0.0,-500122.30437795515,0.0,39697969.900056235,0.0,-3151086844.9386363,0.0,250122319336.31604,0.0,-19853840185542.83,0.0,1575928814185771.0,0.0,-1.2509175072283715e+17,0.0,9.92934830434533e+18,0.0,-7.881571500862062e+20,0.0,6.256117463017806e+22,0.0,-4.965888554940527e+24,0.0,3.941749701130753e+26,0.0,-3.128823882063632e+28,0.0,2.4835516273809706e+30,0.0,-1.9713569438106282e+32,1.564794609890443e+34
-0.0,39.66263197267675,0.0,1573.1243749999999,-0.0,62394.25313287212,0.0,2474720.2992191403,-0.0,98153920.46324125,0.0,3893042824.008923,-0.0,154408324782.5361,0.0,6124240559367.271,-0.0,242903499418324.1,0.0,9634192102304288.0,-0.0,3.821174157077639e+17,0.0,1.515578242956737e+19,-0.0,6.011182207618912e+20,0.0,2.384193076214915e+22,-0.0,9.456337253371622e+23,0.0,3.750632242899915e+25,-0.0,0.0
-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
-79.07589708628035,0.0,6252.997500000001,0.0,-494461.3867907684,0.0,39099977.735006265,0.0,-3091865815.4492083,0.0,244492063027.04987,0.0,-19333429214339.363,0.0,1528808258877985.5,0.0,-1.2089188454369102e+17,0.0,9.559634220743397e+18,0.0,-7.559366518219887e+20,0.0,5.9776368883222924e+22,0.0,-4.726869994001267e+24,0.0,3.737814851858708e+26,0.0,-2.9557106255314943e+28,0.0,2.3372546924135375e+30,0.0,-1.8482051152171873e+32,1.4614847748525122e+34
-0.0,19.693784711172203,0.0,387.84515625,-0.0,7638.139008458445,0.0,150423.86522658693,-0.0,2962415.2171947854,0.0,58341167.512534544,-0.0,1148958392.7902892,0.0,22627339229.706387,-0.0,445617947376.4986,0.0,8775903919067.228,-0.0,172830762428042.38,0.0,3403691826725616.5,-0.0,6.703157405871073e+16,0.0,1.3201053883632445e+18,-0.0,2.599787131448411e+19,0.0,5.119964806162095e+20,-0.0,0.0
-78.65243162166063,0.0,6186.205,0.0,-486560.0657600751,0.0,38269132.302025005,0.0,-3009960311.605305,0.0,236740697592.44858,0.0,-18620231529454.3,0.0,1464526487149893.5,0.0,-1.1518856938866784e+17,0.0,9.059861077439107e+18,0.0,-7.12580103895024e+20,0.0,5.6046157896559194e+22,0.0,-4.408166601615917e+24,0.0,3.4671302221048396e+26,0.0,-2.7269822271749395e+28,0.0,2.1448378315636072e+30,0.0,-1.6869671088660747e+32,1.3268406517807944e+34
-0.0,19.625103502911774,0.0,385.1446875,-0.0,7558.50435578411,0.0,148336.43030947263,-0.0,2911117.7980758594,0.0,57130988.09640736,-0.0,1121201554.615615,0.0,22003696556.95703,-0.0,431824822376.9452,0.0,8474606834274.041,-0.0,166315036269111.53,0.0,3263949800871839.5,-0.0,6.405535267041813e+16,0.0,1.2570929260724718e+18,-0.0,2.467057878695048e+19,0.0,4.8416266217064274e+20,-0.0,0.0
-58.7816417451061,0.0,3455.28140625,0.0,-203107.1137507139,0.0,11938969.596376978,0.0,-701792233.6199455,0.0,41252499656.14544,0.0,-2424889655877.654,0.0,142538995023213.88,0.0,-8378676140162019.0,0.0,4.925123391692722e+17,0.0,-2.8950683876092342e+19,0.0,1.7017687278802798e+21,0.0,-1.0003275969528356e+23,0.0,5.880089843182447e+24,0.0,-3.456413345909877e+26,0.0,2.0317365102227786e+28,0.0,-1.1942880766436748e+30,7.020221386172031e+31
-19.518793027490197,0.0,380.98328124999995,0.0,-7436.3338136528355,0.0,145148.26059201657,0.0,-2833118.856795783,0.0,55299060.588076524,0.0,-1079370918.2333062,0.0,21068017552.887947,0.0,-411222274114.35034,0.0,8026562456731.844,0.0,-156668811315172.1,0.0,3057986101923758.5,0.0,-5.968819780439139e+16,0.0,1.1650415791278103e+18,0.0,-2.2740205451416072e+19,0.0,4.438613636087946e+20,0.0,-8.663638089179631e+21,1.691037587277779e+23
-0.0,58.70664224557559,0.0,3446.46984375,-0.0,202330.67212719604,0.0,11878154.383878151,-0.0,697326559.9520499,0.0,40937700883.44291,-0.0,2403314960120.6665,0.0,141090551567243.72,-0.0,8282952535089112.0,0.0,4.862643312145599e+17,-0.0,2.854694612939724e+19,0.0,1.6758953536222425e+21,-0.0,9.838618896612337e+22,0.0,5.775922797539801e+24,-0.0,3.3908503331323324e+26,0.0,1.9906543741549063e+28,-0.0,0.0
-58.83798995971906,0.0,3461.909062500001,0.0,-203691.7706608355,0.0,11984814.357019635,0.0,-705162386.8074181,0.0,41490337434.946396,0.0,-2441208057422.732,0.0,143635775172223.97,0.0,-8451240297439778.0,0.0,4.972539917679348e+17,0.0,-2.9257425375071973e+19,0.0,1.7214481004657144e+21,0.0,-1.0128654605137915e+23,0.0,5.959496779625669e+24,0.0,-3.5064481168459314e+26,0.0,2.063123590932567e+28,0.0,-1.2139004512894993e+30,7.142346256506999e+31
-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
-0.0,99.60411873386562,0.0,9920.98046875,-0.0,988170.5165657367,0.0,98425853.46131897,-0.0,9803620394.643272,0.0,976480969809.795,-0.0,97261526458295.08,0.0,9687648629589034.0,-0.0,9.649297043535567e+17,0.0,9.611097284226553e+19,-0.0,9.573048750608348e+21,0.0,9.535150844006779e+23,-0.0,9.497402968117702e+25,0.0,9.459804528997633e+27,-0.0,9.4223549350544e+29,0.0,9.385053597037831e+31,-0.0,0.0
-80.15107610007492,0.0,6424.195000000001,0.0,-514906.1423267208,0.0,41270281.398025006,0.0,-3307857465.0046086,0.0,265128335405.78528,0.0,-21250321387395.285,0.0,1703236126672169.0,0.0,-1.3651620840529786e+17,0.0,1.0941921008786715e+19,0.0,-8.770067434562725e+20,0.0,7.029303423504258e+22,0.0,-5.634062336278069e+24,0.0,4.515761590675894e+26,0.0,-3.6194315090405893e+28,0.0,2.901013303201213e+30,0.0,-2.3251933803221013e+32,1.8636675157358716e+34
-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
-39.9376310639477,0.0,1595.0143750000002,0.0,-63701.09565044313,0.0,2544070.856456641,0.0,-101604163.26570678,0.0,4057829587.0669045,0.0,-162060100968.64926,0.0,6472296522672.027,0.0,-258488190658947.03,0.0,1.0323405992924398e+16,0.0,-4.122923798687613e+17,0.0,1.6465980957675565e+19,0.0,-6.57612272593635e+20,0.0,2.62634763259688e+22,0.0,-1.0489010279632664e+24,0.0,4.189062227739242e+25,0.0,-1.673012217553687e+27,6.681614471013615e+28
-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
-0.0,19.91883138514908,0.0,396.75984375,-0.0,7902.992428054345,0.0,157418.37361252442,-0.0,3135590.040912275,0.0,62457289.31788431,-0.0,1244076214.6964104,0.0,24780544350.812325,-0.0,493599484556.03925,0.0,9831924904668.242,-0.0,195840454367534.66,0.0,3900912988937906.0,-0.0,7.770162807479206e+16,0.0,1.5477256279733489e+18,-0.0,3.0828885814075113e+19,0.0,6.140753783225766e+20,-0.0,0.0
-39.87508620680336,0.0,1590.0224999999996,0.0,-63402.28425825698,0.0,2528171.5505062486,0.0,-100811058.52202438,0.0,4019849649.1648207,0.0,-160291851298.83545,0.0,6391651388789.169,0.0,-254867650131802.53,0.0,1.0162869520331024e+16,0.0,-4.052452982316939e+17,0.0,1.6159191201890531e+19,0.0,-6.443491422076033e+20,0.0,2.569347759280798e+22,0.0,-1.0245296339657887e+24,0.0,4.085320747581051e+25,0.0,-1.6290251699223676e+27,6.49575190837069e+28
-0.0,40.13794183811621,0.0,1611.054375,-0.0,64664.40680179266,0.0,2595496.19920664,-0.0,104177875.48480782,0.0,4181485507.027729,-0.0,167836222078.00485,0.0,6736600520096.115,-0.0,270393279862241.3,0.0,1.0853029740528122e+16,-0.0,4.3561827649266323e+17,0.0,1.7484821045482945e+19,-0.0,7.018047301734646e+20,0.0,2.816899744141737e+22,-0.0,1.1306455809416547e+24,0.0,4.5381786567359255e+25,-0.0,0.0
-20.031323127791634,0.0,401.25390625,0.0,-8037.646652382361,0.0,161004.6972808838,0.0,-3225137.1163256583,0.0,64603763.708553374,0.0,-1294098866.117531,0.0,25922512546.50903,0.0,-519262225103.3551,0.0,10401509419101.383,0.0,-208355996190788.03,0.0,4173646285310598.0,0.0,-8.360365736216382e+16,0.0,1.6746918752866793e+18,0.0,-3.3546294093354803e+19,0.0,6.719766567239179e+20,0.0,-1.3460581545169918e+22,2.6963325841928742e+23
