,open,high,low,close,quantity,quantity,quantity_exp_1,quantity_exp_1,quantity_exp_inv_1,quantity_exp_inv_1,quantity_pow_1,quantity_pow_1,quantity_exp_2,quantity_exp_2,quantity_exp_inv_2,quantity_exp_inv_2,quantity_pow_2,quantity_pow_2,quantity_exp_3,quantity_exp_3,quantity_exp_inv_3,quantity_exp_inv_3,quantity_pow_3,quantity_pow_3,quantity_exp_4,quantity_exp_4,quantity_exp_inv_4,quantity_exp_inv_4,quantity_pow_4,quantity_pow_4,quantity_exp_5,quantity_exp_5,quantity_exp_inv_5,quantity_exp_inv_5,quantity_pow_5,quantity_pow_5,quantity_exp_6,quantity_exp_6,quantity_exp_inv_6,quantity_exp_inv_6,quantity_pow_6,quantity_pow_6,quantity_exp_7,quantity_exp_7,quantity_exp_inv_7,quantity_exp_inv_7,quantity_pow_7,quantity_pow_7,quantity_exp_8,quantity_exp_8,quantity_exp_inv_8,quantity_exp_inv_8,quantity_pow_8,quantity_pow_8,quantity_exp_9,quantity_exp_9,quantity_exp_inv_9,quantity_exp_inv_9,quantity_pow_9,quantity_pow_9,quantity_exp_10,quantity_exp_10,quantity_exp_inv_10,quantity_exp_inv_10,quantity_pow_10,quantity_pow_10,quantity_exp_11,quantity_exp_11,quantity_exp_inv_11,quantity_exp_inv_11,quantity_pow_11,quantity_pow_11,quantity_exp_12,quantity_exp_12,quantity_exp_inv_12,quantity_exp_inv_12,quantity_pow_12,quantity_pow_12,quantity_exp_13,quantity_exp_13,quantity_exp_inv_13,quantity_exp_inv_13,quantity_pow_13,quantity_pow_13,quantity_exp_14,quantity_exp_14,quantity_exp_inv_14,quantity_exp_inv_14,quantity_pow_14,quantity_pow_14,quantity_exp_15,quantity_exp_15,quantity_exp_inv_15,quantity_exp_inv_15,quantity_pow_15,quantity_pow_15,quantity_exp_16,quantity_exp_16,quantity_exp_inv_16,quantity_exp_inv_16,quantity_pow_16,quantity_pow_16,quantity_exp_17,quantity_exp_17,quantity_exp_inv_17,quantity_exp_inv_17,quantity_pow_17,quantity_pow_17,quantity_exp_18,quantity_exp_18,quantity_exp_inv_18,quantity_exp_inv_18,quantity_pow_18,quantity_pow_18,quantity_exp_19,quantity_exp_19,quantity_exp_inv_19,quantity_exp_inv_19,quantity_pow_19,quantity_pow_19
quantity_pow_10,0.007829998246685446,0.007626771199173672,-0.00028826203637135164,9.250600956495081e-05,0.23770511862466276,0.16126591221308106,0.3296917557032196,0.3097115046242013,-0.17731955575206318,-0.051039550980819075,0.23770511862466276,0.16126591221308106,0.4582365889010722,0.5042869570689793,-0.13858490122695932,0.03755612886570969,0.5591712361730655,0.6317973469942636,0.6088825749169127,0.7072263191606135,-0.11339362244936887,0.11004859665522596,0.7541044678458377,0.5742023308265081,0.7456503997903865,0.8518111322972765,-0.0964543354380321,0.1625020936022586,0.8572609521534487,0.9090069428512725,0.8416756798699032,0.9243291746159757,-0.08457627651752055,0.1942479779249477,0.9099767181743734,0.7394503420155506,0.8985470379952164,0.9543489743392425,-0.07587911268256943,0.21120202310126138,0.9376078483365183,0.9760395330712754,0.9301175839751259,0.9660546780184852,-0.06924976409254097,0.219865233185832,0.9526247808725216,0.8251841860315571,0.9476739121664273,0.9706061940403515,-0.06401625796125937,0.22433366889218515,0.9610669666461519,0.9959975696649511,0.9577060991329756,0.972383661000414,-0.05976131371670472,0.22670153639683352,0.9659460433473456,0.8769549935905852,0.9636169881107823,0.9730659710448517,-0.056217240606310385,0.22797085390626054,0.968825816156637,1.0,0.9671924573363111,0.9733099667888676,-0.05320639436469902,0.22862177814897555,0.9705517630493549,0.9093341266167448,0.9694003455848962,0.9733797119026804,-0.05060691328698326,0.22889398161659377,0.971597429512201,0.9979847199297699,0.9707852312974359,0.9733832984178655,-0.048332559083019144,0.22891587000134833,0.9722357014565466,0.9300130090052864,0.9716640847029528,0.9733649663427021,-0.0463205446092123,0.22876293372730397,0.9726272800759141,0.994059049110628,0.9722266213824358,0.9733422910853583,-0.04452397785858286,0.2284841959911997,0.972868318965062,0.9434978519992685,0.9725889403147676,0.9733216672603756,-0.04290703857423822,0.22811437493695144,0.9730170080966187,0.9899375262624108,0.9728233319661527,0.9733048887849053,-0.04144181435288735,0.22767962813874723,0.9731088443971657,0.952473501531446,0.9729754149458517,0.9732919644524887,-0.040106171053853924,0.2272003975002386,0.9731656008568942,0.9862699601181779,0.9730742721736924,0.973282309146455,-0.03888228448265118,0.2266929326775011,0.9732006821636333,0.9585620281058478
quantity_exp_11,0.008010559236731676,0.007974336058269652,-0.00034119202276564726,0.00017777718960972774,0.268203609101356,0.23798879206590753,0.3697247590279803,0.3724739395382517,-0.20027685455126998,-0.1496985364147707,0.268203609101356,0.23798879206590753,0.5087553344554945,0.5578041817929545,-0.15591706999794983,-0.09137678559251013,0.6259192854637934,0.5517635825047771,0.6679549681711071,0.7526742626050311,-0.12660966096619908,-0.05216661207000784,0.826232055314252,0.7228619053775963,0.8081309636206031,0.8893805734738209,-0.10666010771517577,-0.027242301021505586,0.9229134893012709,0.8137529749167918,0.9021536619126747,0.9555188501067957,-0.09256273354911541,-0.013197358277863029,0.9669842062812566,0.8668982231383571,0.9540065963833464,0.9812268870114337,-0.08221007441464191,-0.006121404380802512,0.986817660739842,0.902264956598176,0.9798089281700475,0.9902534219714755,-0.07432975828444964,-0.002794404981801391,0.9954696905834481,0.9269447324687671,0.99198922160723,0.9931791577231903,-0.06813874518626267,-0.0012828304728928703,0.9988869396969412,0.944820853028155,0.997413338461629,0.993967285240747,-0.06314193534353302,-0.0006057471078429952,0.9998439425947596,0.9577079648011619,0.9995174449111837,0.9940396545338649,-0.05901655910397855,-0.00030313441590473626,0.9996718498605937,0.9671924573363111,1.0,0.993901429311224,-0.05554549676125251,-0.00016683449484604018,0.9990224978457376,0.9740491503227813,0.9997130139769305,0.9937276455571853,-0.052578214692197665,-0.00010419142076478768,0.9982166623856336,0.9791332609339426,0.9990906757096563,0.9935736368787993,-0.05000737286865785,-7.426124789542787e-05,0.9974089940482294,0.9828023591276338,0.9983552018346739,0.9934518867859052,-0.04775445753869133,-5.899097721768311e-05,0.9966692206280969,0.9855450126496128,0.9976184449728546,0.9933605142089397,-0.04576071834348146,-5.040853604601168e-05,0.996023515191042,0.9875169558166278,0.9969337556446733,0.9932937779223202,-0.04398129713113926,-4.4974800681948145e-05,0.9954761219365615,0.9890054114276388,0.9963232772893947,0.9932457719404062,-0.04238132561871756,-4.110256169259459e-05,0.9950208289010671,0.9900689271222683,0.9957926660891588,0.9932115425098722,-0.04093326837799245,-3.8067636376788003e-05,0.9946470601698981,0.9908812456286528,0.9953391605401579,0.9931872610618605,-0.03961507293544401,-3.5530306769044256e-05,0.9943430565423164,0.9914560847353592
quantity_exp_11,0.008531064443394682,0.00837386331417145,0.00017345543781259636,0.0005970951284624315,0.23935365638108527,0.22596280858403928,0.33531986943885134,0.3593664446617146,-0.17619130665235236,-0.13978378940189926,0.23935365638108527,0.22596280858403928,0.4690957797433132,0.5455092425715555,-0.13558405285450786,-0.0840486764773708,0.5773676020368214,0.5424133206139138,0.6255212808406799,0.7436318978176546,-0.10914449214564184,-0.047434915502590894,0.7790094946025602,0.7205663419927425,0.7671927651290419,0.8848853753715636,-0.0913787181310186,-0.024616748661772533,0.8839766987855905,0.8152182387246705,0.8663191180012638,0.954997704196148,-0.0789601504298192,-0.011938070630079962,0.9369986507945292,0.8705975190734367,0.9247098176046528,0.983432589640231,-0.06991873903469603,-0.005606536265078186,0.9645648041914451,0.9069389200613687,0.9568702031567431,0.9941505367760278,-0.06308161328271167,-0.002642845069406349,0.979451736045968,0.9323586570885529,0.9745782779838298,0.998090157136557,-0.05773624876285715,-0.0012971680425093214,0.9877750440285564,0.9505268408615106,0.984585762331598,0.9994825478106163,-0.05343732957803051,-0.0006924819869233701,0.992560671228647,0.9637337026642343,0.9904150796233817,0.9999176043535017,-0.04989743937297313,-0.00042026482300296656,0.9953707165904041,0.9733099667888676,0.993901429311224,1.0,-0.046924849693373905,-0.0002962030407611923,0.9970456905708314,0.9803288118145549,0.9960303778988863,0.9999626401747095,-0.04438752628550843,-0.00023822585809358144,0.9980543758301598,0.9854350294636565,0.9973509555385311,0.9998944779653461,-0.04219182125040246,-0.00020993596508034923,0.9986658631383499,0.9891947704955293,0.9981794949456352,0.9998276849447019,-0.040269519939014314,-0.00019516914287065758,0.9990380198098588,0.9919346298579136,0.998703477677431,0.9997720641974073,-0.03856974286121304,-0.00018670522290192729,0.999264939098528,0.9939609259316842,0.9990365684761119,0.9997289236354888,-0.037053739037846235,-0.0001812853640853737,0.9994033292720909,0.9954387839413392,0.9992489142889256,0.9996966873559695,-0.03569144691930547,-0.00017741480304878755,0.9994876255059305,0.9965367120631798,0.9993843992771407,0.9996731106721473,-0.03445916465592991,-0.00017439170273144376,0.9995388400009637,0.9973372420987578,0.9994707590907175,0.999656090207036,-0.033337934674370545,-0.00017187562287141646,0.9995698313767967,0.9979348029947303
quantity_exp_inv_11,-0.04975325703658433,-0.06427730129647644,-0.0400015200786854,-0.05398641815886397,-0.8459264087561774,-0.3236365800988789,-0.7744724016309594,-0.3643819046792727,0.8939372499765537,0.2546375147501693,-0.8459264087561774,-0.3236365800988789,-0.6698986765953604,-0.3619369641712331,0.9268001050978539,0.16910796006780382,-0.3464863128972882,-0.3047427246673255,-0.5315939503775466,-0.30719572863447697,0.9498071243900833,0.08284707575050038,-0.1886000547366075,-0.05500308503312296,-0.3825913036985824,-0.224179870415355,0.9661626521501069,0.015185067040526582,-0.11884458371485375,-0.10613069700840802,-0.25738379388485694,-0.1519607739678702,0.977854347842347,-0.02516039952433359,-0.08695027395775151,-0.028704333385630342,-0.17141281147346868,-0.10456763595335464,0.9861691774722153,-0.04375891746435076,-0.07054330472191457,-0.0692828397664706,-0.11904876852984946,-0.07715936711841201,0.9919755666944591,-0.05008178745046698,-0.061283251873891095,-0.028700830085177126,-0.08880663726837042,-0.06207297897866607,0.9958801778896001,-0.05086678591104712,-0.05566600493699312,-0.0582001964123094,-0.07153242648312678,-0.05387908514978178,0.9983188917156192,-0.04964487285167451,-0.05206663733297346,-0.03183737418897156,-0.06152184815463701,-0.04940573272460845,0.9996121389730596,-0.0479692721976388,-0.04966196667776309,-0.05320639436469902,-0.05554549676125251,-0.046924849693373905,1.0,-0.046415982449547526,-0.0480028278158796,-0.03480991792833592,-0.05183988688049808,-0.045518562438176674,0.9996652769463295,-0.04513844807415057,-0.04682873967335522,-0.050292607150002215,-0.049447593962891515,-0.04470131678808358,0.9987491149247312,-0.044131111911538325,-0.045980963695837505,-0.03713341802095671,-0.047842294604437556,-0.044214093577811246,0.9973618413691575,-0.04334220170043592,-0.0453587627111373,-0.04836055233401068,-0.04672743882580962,-0.04391642517302249,0.995590644428751,-0.04271666877158199,-0.044896029621660886,-0.03885173377782152,-0.04593040087519226,-0.043730464620862775,0.9935051091921903,-0.04220942308945716,-0.04454814726587242,-0.04700637178212523,-0.045346908289914986,-0.04361199331500835,0.991161271227008,-0.041787150307558786,-0.04428427664904887,-0.040098144405252674,-0.04491153249064877,-0.04353524212465692,0.9886046251213257,-0.04142645480853538,-0.044082663504202695,-0.0460341496933614,-0.04458169142819434,-0.043484812520441125,0.9858723847769351,-0.04111132873181689,-0.04392769136342539,-0.0409969518540172
quantity_exp_inv_11,-0.0023704463898236374,-0.002329055825306885,-0.002423421500241495,-0.0022986062443300526,0.04702914613514774,-0.2511065742713997,0.04241337779002427,-0.16177415416815455,-0.049828459322464526,0.374638142687051,0.04702914613514774,-0.2511065742713997,0.035472615978978446,-0.09733772965885285,-0.051359568820158984,0.5320553115413982,0.01734548385358272,0.49574945981480306,0.026460772028402458,-0.051750658469972316,-0.05202485863708109,0.697739269009152,0.0036989801598846105,-0.5510003562893449,0.01714778899399038,-0.02383809836181443,-0.052098120403122235,0.8309458217602623,0.00031400432058180275,0.5222947849517304,0.009734246972271687,-0.010007407755092068,-0.051766052963607284,0.9140352744262392,-0.0003037615646344633,-0.47003903087551335,0.004974335192952477,-0.004110173448763983,-0.05115829330318062,0.9582862089073559,-0.00036848464180045195,0.4127805176111089,0.0023172529793630183,-0.0017629077020085732,-0.0503663410213056,0.9804905163790195,-0.0003460973418999821,-0.35929425929747816,0.0009523836768187578,-0.0008491590569338333,-0.049455493765590976,0.9915405454552763,-0.0003197834483266839,0.3098607866573962,0.0002868475749024165,-0.0004933922460871157,-0.04847262191830821,0.9969592392478995,-0.00030027395655259504,-0.26697957980092385,-2.546739890274514e-05,-0.0003530034962484269,-0.047451408594441004,0.999361284573838,-0.0002866983433775948,0.22862177814897555,-0.00016683449484604018,-0.0002962030407611923,-0.046415982449547526,1.0,-0.00027722078810766534,-0.1963111040830677,-0.00022802567853171142,-0.00027233870247098563,-0.04538349154142084,0.9995128629546406,-0.000270490891341763,0.16758073047475225,-0.00025267602766266444,-0.000261781111509546,-0.044365956932502205,0.9982556513972178,-0.0002656264037398031,-0.14384028260827778,-0.0002612178321911301,-0.0002568002290157947,-0.043371623980462334,0.9964502635126556,-0.0002620550938646405,0.12259933364936038,-0.0002629959421442116,-0.0002542753813557036,-0.04240595644793026,0.9942505296976367,-0.00025939881787023387,-0.10535529937832071,-0.000262174272480913,-0.00025290110702083375,-0.04147237277099058,0.9917719533891225,-0.0002574017710192048,0.08969945759778006,-0.00026054340015327143,-0.00025210457983033615,-0.04057279398603496,0.9891055352648548,-0.00025588699983382243,-0.07724789565791816,-0.00025882954751509795,-0.0002516190818636227,-0.03970805279218185,0.986324581022698,-0.0002547296388362963,0.06568567418163032,-0.00025729452320790596,-0.0002513118213508556,-0.03887819946906062,0.9834884311724525,-0.0002538400395933267,-0.05673181144418492
quantity_pow_11,0.00812229384615423,0.007918663211676816,-0.00019369854848889855,0.00016715359662286541,0.2479933900451484,0.22588504908731935,0.3469658921361408,0.35848382561279957,-0.18255580570968802,-0.1401032438890547,0.2479933900451484,0.22588504908731935,0.484160267385176,0.5434322314790324,-0.14033817505899035,-0.08446557411712739,0.5973817074519647,0.5395279669064598,0.6434252425840626,0.7403356194039411,-0.11278597912876562,-0.04777397095186644,0.8019712603913125,0.7162190815049032,0.7861683992689127,0.8808709101450922,-0.0942523131396097,-0.024822891506250954,0.9051545818869425,0.8109431274269977,0.8843823001253184,0.9508421680938006,-0.0812973414323062,-0.012035719209799522,0.9547912911007107,0.866715319591517,0.940643772037102,0.979447736654605,-0.07187372669378417,-0.005639770912851815,0.9788204030382783,0.9034800390541533,0.9702702351079392,0.9904305622066292,-0.06475762795112075,-0.002644322949171882,0.9905305564470135,0.9291813259874797,0.9854999447303296,0.9946276515839072,-0.059203301253459927,-0.0012849283319901561,0.9961669061269826,0.9475619137896113,0.993275310750129,0.996235321228854,-0.054743764790354664,-0.0006750846610574711,0.9987432375866074,0.960886369526355,0.9971728643161043,0.9968379618801886,-0.05107735080611664,-0.0004013695134814863,0.9997633198753868,0.9705517630493549,0.9990224978457376,0.9970456905708314,-0.0480028278158796,-0.00027722078810766534,1.0,0.9776129463626617,0.9997814903062484,0.9970997979679168,-0.045381716148892394,-0.00021962067568090992,0.9998586078828016,0.9827556705826114,0.9999638455697573,0.9970973516947749,-0.043115912177024346,-0.00019180626547966794,0.9995532636406287,0.9865285808668504,0.9998511399998948,0.9970772948199949,-0.041134058452355744,-0.00017748927093339965,0.9991959590420826,0.9892837593876945,0.9995991856394391,0.9970546926750785,-0.0393830132119189,-0.00016941835062852384,0.9988432547503785,0.9913127913688163,0.9992939723854329,0.9970347811036008,-0.037822364224089744,-0.00016433535458960303,0.9985214991267843,0.9927974591711455,0.9989820173406709,0.997018844660683,-0.03642080649435906,-0.00016075470359560608,0.9982407372105827,0.9938947828732555,0.9986873063781907,0.9970066891922372,-0.03515369056434885,-0.00015798417865206437,0.9980024713071162,0.9946986313323906,0.9984209649499144,0.9969976663261954,-0.03400132454274293,-0.0001556911720442172,0.9978039977175018,0.995294795154788
quantity_pow_11,0.008851210188087157,0.008621887410654517,0.0007022704756841566,0.0010223491411422512,0.21898938545661117,0.2602116600527451,0.31325215779088406,0.37319493359560735,-0.1572858190534473,-0.20039151886186252,0.21898938545661117,0.2602116600527451,0.4453376899313419,0.5433108019136178,-0.11787269026613327,-0.17725000092107981,0.5538048603660828,0.43180587826047473,0.6006810781909271,0.7299641680387752,-0.09241688127785552,-0.17487498248787706,0.756099002189405,0.8054074136327103,0.7423780000213513,0.8652096960905258,-0.0754813740581079,-0.18005790430021465,0.8619284642918781,0.6956209984601736,0.8424078769208544,0.9334427240527279,-0.06378198736612616,-0.18546022342544638,0.9157219818584788,0.9422076040390309,0.9019482908504598,0.9618458302076318,-0.05537725496312005,-0.18931148675512405,0.9438974301827968,0.8078008936389665,0.935107353964498,0.9730482695034157,-0.049113099832309645,-0.1919040349403546,0.9592314439494458,0.98349758312976,0.9535646924923268,0.9774985899289147,-0.044289478134188064,-0.1936822182207927,0.9678702585003038,0.8709759364093542,0.9641036418183293,0.9793004720651362,-0.040469609594424596,-0.19491663309238222,0.9728744366711545,0.997174649900493,0.9703038161611999,0.9800351917790477,-0.03737215622296182,-0.19576102233320547,0.9758347662582842,0.9093341266167448,0.9740491503227813,0.9803288118145549,-0.03480991792833592,-0.1963111040830677,0.9776129463626617,1.0,0.9763602805151257,0.9804379985241869,-0.03265438801035267,-0.19663295993509475,0.9786926387759756,0.933242495955574,0.9778101599163573,0.9804709022024947,-0.030814779036186273,-0.1967757226721766,0.9793531508098633,0.9985529985441305,0.9787312525105711,0.9804737196717844,-0.029225274649977512,-0.19677771645057038,0.9797593021422781,0.9484823665641198,0.9793219761545474,0.9804660899750391,-0.027837059249318487,-0.1966697491690079,0.9800099067176656,0.9957143174604153,0.9797034961958172,0.9804561006191259,-0.026613192626191023,-0.19647702473238204,0.9801648821775726,0.9584175454223554,0.979951169498025,0.9804468182326805,-0.02552522395394731,-0.19622033178390683,0.9802608521305757,0.9927152445867956,0.9801125413441055,0.9804391730731264,-0.02455089783731212,-0.19591684027200817,0.9803203267728867,0.9650347183243341,0.9802179456277018,0.9804332356957562,-0.02367256396579515,-0.19558068204832216,0.9803571944453888,0.9900328485986128
quantity_exp_12,0.00811083439424735,0.00799917338486072,-0.00022846966596175013,0.00021971425199893946,0.2582685114939895,0.23231304608883233,0.35848423465593143,0.3660003830270213,-0.19159495877883667,-0.14516152711384395,0.2582685114939895,0.23231304608883233,0.49653789707706136,0.5512963806702881,-0.14830094712518918,-0.08809309764553525,0.6116858065131199,0.5463168158573307,0.6556932156543628,0.7472928045225242,-0.11985876442391687,-0.050075785859083816,0.8139254613714674,0.7202528106889525,0.7970867441431191,0.8859313218818875,-0.10060206560095526,-0.026092798009017055,0.9137821853931962,0.8129997879082642,0.8931768711723586,0.9539415607777184,-0.08706054067894388,-0.01264992898640539,0.9606658037466583,0.8674149769106291,0.9472471856523877,0.9810398662307408,-0.07715799996571038,-0.005899863197815424,0.9826775430225608,0.9034408500546413,0.9750036700107066,0.9909943014011409,-0.06964683082056192,-0.0027316619306166005,0.9929549419243525,0.9286152056413713,0.9887658948773859,0.9945180549735817,-0.06376275166906864,-0.0012927938469349477,0.9975763944754169,0.9467282458415035,0.9954279478483429,0.9956892410719548,-0.059024645653449205,-0.0006476763320645677,0.9994284492179172,0.9598310846370576,0.9984900370348813,0.9960082636206021,-0.05512014063086985,-0.00035868275732238957,0.9999260522027866,0.9694003455848962,0.9997130139769305,0.9960303778988863,-0.05183988688049808,-0.00022802567853171142,0.9997814903062484,0.9763602805151257,1.0,0.995961946536,-0.04903921008783216,-0.00016766670073136707,0.9993588457400817,0.9814713429770859,0.9998246455913253,0.9958778886267616,-0.046615238486329355,-0.0001386561423911842,0.9988439213588544,0.9851940545410317,0.9994390075234457,0.9958030302323853,-0.04449290745783754,-0.00012377635079834182,0.9983290426995883,0.9879417733689523,0.9989773913840312,0.9957433577343329,-0.04261616221990818,-0.00011539198805870246,0.9978569356600937,0.9899437756311767,0.9985100773533239,0.9956982077997154,-0.04094227696124838,-0.0001100921422990588,0.9974440887674049,0.9914295855480181,0.9980720401659979,0.9956649922597438,-0.039438089883264756,-0.00010633382167822752,0.9970934313642444,0.9925111636733783,0.9976787234154508,0.9956409498950521,-0.03807744627540376,-0.0001034051616987924,0.9968012697320358,0.9933187056684983,0.9973348811734173,0.9956237157943959,-0.03683942230119789,-0.00010096790538247464,0.9965610648142832,0.9939050482261172
quantity_exp_12,0.008576285087721583,0.00838654100326681,0.0002367983901363114,0.0006251924109116644,0.2359420953529398,0.2227760965707261,0.33159061910636917,0.35554408265591386,-0.173126163312786,-0.13730251114267406,0.2359420953529398,0.2227760965707261,0.4652037506041514,0.5413406824190867,-0.13283691103666553,-0.08225967762229197,0.573018936003852,0.5387664614301664,0.6217884158379733,0.7397095528644452,-0.10667026701289345,-0.04627043377243874,0.7756333376892763,0.717853743361586,0.7639870457208192,0.8817597329717553,-0.08913269610320118,-0.023937593573384573,0.8817048294731925,0.8135326260392514,0.8638317818810498,0.952789853262358,-0.07690358646620826,-0.011572034222860787,0.9355544976292076,0.8695630748978128,0.922911400634638,0.9819745822647982,-0.06801980912361716,-0.005414516876630204,0.9636801157013788,0.906366648797669,0.9556271819253062,0.9932283466311224,-0.061314737994358146,-0.0025394430368988713,0.9789345942140122,0.9320498815367229,0.9737483657890194,0.9975329467844725,-0.056081001547336924,-0.0012370933032661072,0.9874982268690463,0.9504107127935333,0.9840526735186426,0.9991703918564904,-0.05187737605807311,-0.0006533393391782813,0.9924415256694225,0.9637206132671589,0.9900924870021579,0.9997697327444359,-0.04841964326133373,-0.0003913127777732555,0.995355649087212,0.9733797119026804,0.9937276455571853,0.9999626401747095,-0.045518562438176674,-0.00027233870247098563,0.9970997979679168,0.9804379985241869,0.995961946536,1.0,-0.043044037679463784,-0.0002170162825150208,0.9981547804575889,0.9855814146883626,0.9973573720078003,0.9999826321417186,-0.040903939298069174,-0.00019020444524692518,0.99879746538289,0.9893554426816628,0.9982393174288229,0.9999505479258068,-0.03903125045339329,-0.00017633205798630946,0.9991907851682988,0.9921129054834662,0.998801580840767,0.9999187558849427,-0.037376044577665156,-0.000168462127958624,0.9994321548103625,0.9941436643048163,0.9991622350736795,0.999892042606652,-0.03590033548177432,-0.00016347357682739273,0.9995804759586511,0.9956303873527059,0.9993945146488531,0.9998711724050839,-0.03457468087977098,-0.00015994045196795172,0.9996716415665045,0.9967290875373143,0.9995444764310396,0.9998554848777814,-0.03337588473399599,-0.00015719647843573929,0.9997276387327374,0.9975344041915192,0.9996413925234691,0.9998439553367638,-0.03228540610344111,-0.00015492037379989142,0.9997619819282405,0.9981314811912548
quantity_exp_inv_12,-0.051183406478897894,-0.06558746633661214,-0.04140874290377428,-0.05529956593276748,-0.834346166631384,-0.31530857048389743,-0.761991143856825,-0.35458942848280256,0.8835419588949966,0.24819732480214576,-0.834346166631384,-0.31530857048389743,-0.6571599190770847,-0.35155855582926926,0.9176695860299808,0.16473385721814057,-0.33216724903241096,-0.29561185780938687,-0.5196229979813847,-0.29761178395472754,0.9419253418724691,0.08044943963702292,-0.17948087107556418,-0.05042499756805193,-0.37236059030896246,-0.2164406400206371,0.9594725359485405,0.0143366624498874,-0.11265184234521396,-0.10185090022425419,-0.2492274442105483,-0.14609658957605942,0.972283369593613,-0.025038687953550885,-0.08229401814585081,-0.026235953890660853,-0.16505030039782426,-0.10006882438230356,0.9816411668490684,-0.04313016658230922,-0.0667239914870331,-0.06623041303848,-0.11399578166620797,-0.0735229334034129,0.9884161512891066,-0.0492180155873593,-0.0579498993055953,-0.026578398314787834,-0.08463663523275963,-0.058951612681809686,0.993219192909602,-0.049902171168460976,-0.05263188910526797,-0.05547725225635508,-0.06794019182593652,-0.05105984341436995,0.9964913079575151,-0.04863877683897171,-0.04922587530364596,-0.029728909762738,-0.05830631437252271,-0.04676363955103167,0.9985582556395346,-0.04694565952719956,-0.04695101729237353,-0.05060691328698326,-0.052578214692197665,-0.04438752628550843,0.9996652769463295,-0.04538349154142084,-0.045381716148892394,-0.03265438801035267,-0.04903921008783216,-0.043044037679463784,1.0,-0.04409963416413601,-0.04427132576455465,-0.04775763769716494,-0.0467611558476906,-0.04226502901907783,0.9997079959683228,-0.04308641324826937,-0.043469604602324,-0.03492758634564754,-0.04523593604158137,-0.04180147339139391,0.9989036064721015,-0.042291516490424924,-0.042881235325653466,-0.045867642748653556,-0.044178405592373425,-0.04151869260469505,0.9976776371926777,-0.041659909991070034,-0.04244367974201721,-0.03660434989349042,-0.04342319184797535,-0.04134223973859215,0.9961029221824452,-0.04114666350342437,-0.04211473517848895,-0.0445438693387603,-0.04287072686291799,-0.04122992471883518,0.9942384105310877,-0.04071861957564357,-0.041865234374204606,-0.03781888940845784,-0.04245870102416276,-0.04115720909919772,0.9921322088420834,-0.04035249471427479,-0.04167460382097772,-0.04359447484446893,-0.04214664680014742,-0.041109453590680425,0.9898238740647632,-0.04003234586686319,-0.04152807548215005,-0.03869391308360181
quantity_exp_inv_12,-0.0022240273214022663,-0.0021785031609476294,-0.0022775720568751117,-0.002150206861534973,0.046257239374598656,-0.2426478130728767,0.04178268684918318,-0.15535429927914712,-0.04894335539202315,0.3641768267710211,0.046257239374598656,-0.2426478130728767,0.03501106125428466,-0.09288592401263167,-0.050384427265516334,0.5200109969860461,0.017402942836325572,0.4863409094625762,0.026180011729992788,-0.049067228723689855,-0.050977982784281194,0.685174098182816,0.003838084837744563,-0.5436349610692051,0.017023948715441148,-0.02244605599990128,-0.05099396640661569,0.8192251931686254,0.00043433162162300837,0.5175763909449859,0.009715502004492654,-0.009343838026773193,-0.05061615721585087,0.9040799748950225,-0.00020584068844622678,-0.4669519062920587,0.0050108431906032945,-0.0037915523187966147,-0.04997196991928028,0.9503604767805248,-0.00028589745776204405,0.411040991335376,0.002377055586457929,-0.0015951515094220854,-0.04915118977703126,0.9744826109071116,-0.00027331798921851626,-0.3582739640829711,0.0010193359631628044,-0.0007458299037124026,-0.04821777245227077,0.9872224227456754,-0.00025330310489010124,0.30951158117362215,0.0003540891234777184,-0.0004177193193926029,-0.047217523477663684,0.9941021721784622,-0.00023793478612864656,-0.26690144997674997,3.970139057125372e-05,-0.00028948289578247763,-0.04618327065605932,0.9977693504550421,-0.00022715754795216492,0.22889398161659377,-0.00010419142076478768,-0.00023822585809358144,-0.04513844807415057,0.9995128629546406,-0.00021962067568090992,-0.19663295993509475,-0.00016766670073136707,-0.0002170162825150208,-0.04409963416413601,1.0,-0.00021426736690240833,0.16809535886444177,-0.00019417878156402474,-0.000207803176475113,-0.04307837865374643,0.99960960515047,-0.00021039802821416886,-0.1442946429863223,-0.0002041720107267419,-0.00020354370670015376,-0.042082533755512165,0.9985810210421013,-0.00020755751298433693,0.12317010974870428,-0.00020706071307797426,-0.0002014275120619534,-0.0411172329367445,0.9970813111761857,-0.0002054448992730099,-0.10581367335504423,-0.000207083927725703,-0.00020029581094052593,-0.040185615353543536,0.9952361845907522,-0.00020385663967513313,0.09023994330267177,-0.00020609639480034044,-0.00019964882900465753,-0.03928936455261795,0.993144698999277,-0.00020265195469297513,-0.07765409486012088,-0.0002048745378264799,-0.00019925827186275793,-0.038429110271043225,0.9908866873984118,-0.0002017315193861472,0.0661613750757457,-0.0002037179776908359,-0.0001990126434489108,-0.03760472858117968,0.988526912974312,-0.000201024029985098,-0.05706679548724871
